日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20221128,    2018.61,    2019.79,    1997.82,    2004.31,2001.68    ,1948.18    ,1936.49    ,           ,     1176664700,1165691820     ,1309578392     
20221125,     2019.5,    2020.94,    2013.78,       2018,1994.23    ,1943.82    ,1935.73    ,           ,     1047127000,1164225420     ,1306238220     
20221124,    2014.11,    2023.39,    2013.68,     2018.8,1983.88    ,1939.31    ,1934.57    ,           ,     1354815100,1176935040     ,1305106688     
20221122,     1983.1,    1998.61,    1982.72,    1994.75,1972.78    ,1934.61    ,1933.4     ,           ,     1244357800,1159304380     ,1297096696     
20221121,    1972.49,    1975.14,    1965.64,    1972.57,1966.67    ,1930       ,1932.47    ,           ,     1005494500,1162166140     ,1290773224     
20221118,    1971.79,    1976.33,    1966.06,    1967.03,1963.54    ,1927.03    ,1932.31    ,           ,     1169332700,1261853820     ,1304872476     
20221117,    1962.79,    1972.75,    1962.79,    1966.28,1965.69    ,1922.53    ,1931.95    ,           ,     1110675100,1384909180     ,1301151328     
20221116,    1964.48,    1966.78,    1948.89,    1963.29,1959.76    ,1918.64    ,1931.72    ,           ,     1266661800,1423415340     ,1304318544     
20221115,    1958.22,    1966.49,    1957.44,    1964.22,1957       ,1914.96    ,1931.48    ,           ,     1258666600,1433147880     ,1307206392     
20221114,    1974.87,    1975.86,     1956.9,     1956.9,1955.67    ,1912.66    ,1931.2     ,           ,     1503932900,1456562100     ,1302709756     
20221111,    1963.65,    1980.01,    1961.75,    1977.76,1951.11    ,1911.29    ,1931.02    ,           ,     1784609500,1408522480     ,1289570772     
20221110,    1934.55,     1939.1,    1930.66,    1936.66,1938.64    ,1908.69    ,1930.73    ,           ,     1303205900,1386883640     ,1267007756     
20221109,    1957.48,    1959.14,    1946.22,    1949.49,1939.4     ,1907.5     ,1930.92    ,           ,     1315324500,1419065800     ,1271597180     
20221108,       1945,    1961.74,    1944.93,    1957.56,1937.2     ,1903.42    ,1930.87    ,           ,     1375737700,1409920620     ,1271306408     
20221107,    1929.57,    1938.28,    1927.27,    1934.09,1931.57    ,1898.56    ,1930.14    ,           ,     1263734800,1388018440     ,1278598472     
20221104,    1925.04,    1926.98,    1907.61,     1915.4,1924.56    ,1895.95    ,1929.59    ,           ,     1676415300,1633074160     ,1285775808     
20221102,    1933.42,    1944.95,    1933.42,    1940.46,1922.6     ,1893.54    ,1929.29    ,           ,     1464116700,1519998080     ,1282779724     
20221101,    1934.45,    1938.98,     1930.3,     1938.5,1918.15    ,1890.84    ,1928.6     ,           ,     1269598600,1443830900     ,1272033704     
20221031,    1916.08,    1929.43,    1915.62,    1929.43,1911.87    ,1887.87    ,1927.87    ,           ,     1266226800,1404434980     ,1284533440     
20221028,    1894.93,    1908.58,    1892.33,    1899.05,1903.43    ,1887.34    ,1927.67    ,           ,     2489013400,1364306700     ,1281937896     
20221027,    1916.86,    1916.86,    1905.48,    1905.56,1900.01    ,1888.21    ,1927.52    ,           ,     1111034900,1078749680     ,1226982620     
20221026,    1916.61,     1925.7,    1916.38,    1918.21,1897.98    ,1889.88    ,1927.21    ,           ,     1083280800,1075174780     ,1225505880     
20221025,    1898.13,    1912.61,    1895.71,    1907.14,1895.35    ,1890.69    ,1926.38    ,           ,     1072619000,1062286360     ,1240515584     
20221024,    1902.58,    1904.35,    1886.97,    1887.19,1894.21    ,1892.42    ,1926       ,           ,     1065585400,1078675620     ,1235021652     
20221021,    1889.21,    1891.49,    1881.98,    1881.98,1892.69    ,1894.83    ,1925.77    ,           ,     1061228300,1082812740     ,1241942888     
20221020,    1890.05,    1899.25,    1886.96,    1895.41,1895.93    ,1899.02    ,1925.28    ,           ,     1093160400,1142162240     ,1238238824     
20221019,    1901.42,    1910.91,    1901.42,    1905.06,1887.77    ,1902.41    ,1924.95    ,           ,     1018838700,1138790960     ,1233248892     
20221018,       1902,    1905.34,    1889.59,    1901.44,1880.56    ,1904.83    ,1924.8     ,           ,     1154565300,1172994320     ,1243496712     
20221017,    1881.23,    1884.43,    1875.24,    1879.56,1874.52    ,1907.08    ,1924.88    ,           ,     1086271000,1209852860     ,1247532252     
20221014,    1882.05,    1906.07,    1880.62,    1898.19,1879.96    ,1908.52    ,1924.98    ,           ,     1357975800,1221848800     ,1250803756     
20221013,    1866.09,    1866.83,    1854.61,    1854.61,1884.82    ,1909.66    ,1924.56    ,           ,     1076304000,1185345300     ,1232270512     
20221012,    1867.27,    1876.01,    1865.64,       1869,1896.48    ,1912.62    ,1924.52    ,           ,     1189855500,1214191320     ,1223339284     
20221011,    1887.69,     1888.6,    1867.53,    1871.24,1904.06    ,1915.07    ,1924.31    ,           ,     1338858000,1259808520     ,1218808380     
20221007,    1898.37,    1913.59,    1896.41,     1906.8,1899.33    ,1917.64    ,1924.1     ,           ,     1146250700,1253647960     ,1211029360     
20221006,    1914.12,    1930.47,    1914.12,    1922.47,1885.16    ,1919.89    ,1922.93    ,           ,     1175458300,1336005680     ,1220273064     
20221005,    1922.22,    1924.53,    1909.35,    1912.92,1874.42    ,1921.73    ,1921.78    ,           ,     1220534100,1389547660     ,1215320844     
20221004,    1876.99,    1907.36,    1876.26,    1906.89,1862.87    ,1922.98    ,1921.18    ,           ,     1417941500,1465743480     ,1211408828     
20221003,    1827.32,    1848.04,     1815.3,    1847.58,1856.09    ,1925.89    ,1920.5     ,           ,     1308055200,1421248420     ,1190952360     
20220930,    1857.77,     1861.1,    1830.55,    1835.94,1859.43    ,1931.05    ,1920.91    ,           ,     1558039300,1476055780     ,1177104744     
20220929,    1856.08,    1872.44,    1853.17,     1868.8,1875.47    ,1936.3     ,1921.78    ,           ,     1443168200,1404715560     ,1157228376     
20220928,    1861.52,    1866.44,    1836.89,    1855.15,1885.87    ,1940.4     ,1922.77    ,           ,     1601513200,1339108220     ,1140076804     
20220927,    1872.71,     1883.3,    1870.89,    1873.01,1904.29    ,1945.9     ,1924.29    ,           ,     1195466200,1233628860     ,1114613528     
20220926,    1892.16,    1892.16,    1863.93,    1864.28,1917.4     ,1950.76    ,1925.58    ,           ,     1582092000,1286240300     ,1109558600     
20220922,    1904.17,    1918.75,    1903.14,    1916.12,1934.63    ,1955.81    ,1926.68    ,           ,     1201338200,1156876040     ,1087333132     
20220921,    1932.97,    1934.68,     1920.8,     1920.8,1940.9     ,1959.44    ,1926.99    ,           ,     1115131500,1164331660     ,1086385124     
20220920,     1951.1,    1956.96,    1944.34,    1947.27,1954.05    ,1961.89    ,1927.15    ,           ,     1074116400,1135030700     ,1082341048     
20220916,    1937.84,    1943.67,    1934.35,    1938.56,1960.64    ,1963.4     ,1926.88    ,           ,     1458523400,1113889840     ,1081073768     
20220915,    1948.49,    1954.38,    1946.37,    1950.43,1966.04    ,1964.78    ,1926.88    ,           ,      935270700,1077192000     ,1083300304     
20220914,    1955.39,    1957.05,       1941,    1947.46,1967.48    ,1964.11    ,1926.37    ,           ,     1238616300,1141228620     ,1090353976     
20220913,    1981.38,    1987.55,    1977.09,    1986.57,1961.11    ,1963.69    ,1926.04    ,           ,      968626700,1127117080     ,1087684412     
20220912,    1981.52,    1984.93,    1974.34,    1980.22,1949.12    ,1962.29    ,1924.72    ,           ,      968412100,1112320680     ,1095705748     
20220909,    1958.43,    1969.11,    1957.71,    1965.53,1938.83    ,1960.96    ,1923.35    ,           ,     1275034200,1089242920     ,1107179040     
20220908,    1933.79,    1957.62,    1933.64,    1957.62,1931.76    ,1959.57    ,1922.16    ,           ,     1255453800,1049552660     ,1109911448     
20220907,    1920.87,    1921.23,    1906.26,    1915.65,1927.33    ,1958.5     ,1921.1     ,           ,     1168058600,1027338400     ,1108541820     
20220906,    1929.53,    1939.05,    1922.34,    1926.58,1936.83    ,1958.89    ,1920.82    ,           ,      894644700,1069195340     ,1109893064     
20220905,    1925.82,    1932.37,    1920.49,    1928.79,1945.19    ,1960.23    ,1920.17    ,           ,      853023300,1100596960     ,1125135028     
20220902,    1938.99,     1939.8,    1920.68,    1930.17,1948.26    ,1960.69    ,1919.25    ,           ,     1076582900,1154539040     ,1144707644     
20220901,     1945.7,    1950.21,     1934.9,    1935.49,1958.14    ,1961.44    ,1918.64    ,           ,     1144382500,1120528420     ,1157959844     
20220831,     1951.1,    1963.16,    1950.46,    1963.16,1966.36    ,1961.85    ,1917.73    ,           ,     1377343300,1084024880     ,1150456792     
20220830,    1957.45,    1969.71,    1954.57,    1968.38,1967.17    ,1961.05    ,1916.39    ,           ,     1051652800,1020782240     ,1131588112     
20220829,    1947.54,    1949.04,    1935.77,     1944.1,1967.78    ,1960.05    ,1915.01    ,           ,     1122733700,1013327460     ,1123834620     
20220826,    1983.89,    1989.17,    1978.92,    1979.59,1977.48    ,1960.52    ,1913.47    ,           ,      906529800,981766980      ,1120264468     
20220825,    1972.77,    1980.03,    1968.71,     1976.6,1980.46    ,1959.36    ,1911.76    ,           ,      961864800,1014279620     ,1124026112     
20220824,    1973.08,    1976.46,    1964.28,    1967.18,1983.24    ,1958.15    ,1910.24    ,           ,     1061130100,1027197720     ,1131380028     
20220823,    1980.27,    1980.42,     1968.3,    1971.44,1991.2     ,1955.58    ,1909.05    ,           ,     1014378900,1050499300     ,1129000356     
20220822,    1979.32,    1992.85,    1975.98,    1992.59,1993.31    ,1952.42    ,1908.31    ,           ,      964931300,1050429440     ,1133168140     
20220819,    2000.08,    2003.09,    1990.84,    1994.52,1991.78    ,1948.44    ,1907.06    ,           ,     1069093000,1065930060     ,1134738620     
20220818,    1992.38,    1994.22,    1985.13,     1990.5,1987.51    ,1944.22    ,1905.79    ,           ,     1026455300,1154948820     ,1128790028     
20220817,    1989.68,    2006.99,    1989.01,    2006.99,1976.14    ,1939.93    ,1904.06    ,           ,     1177638000,1171980260     ,1131286140     
20220816,    1982.17,    1983.09,    1976.88,    1981.96,1962.15    ,1936.23    ,1902.35    ,           ,     1014029600,1170828100     ,1131517596     
20220815,    1975.34,    1985.84,     1974.5,    1984.96,1956.04    ,1932.45    ,1900.94    ,           ,     1042434400,1201854200     ,1150919588     
20220812,     1954.3,    1973.18,    1952.34,    1973.18,1948.48    ,1928.35    ,1899.88    ,           ,     1514186800,1244416200     ,1161518796     
20220810,    1935.87,    1937.28,     1924.6,    1933.65,1939.99    ,1923.66    ,1899.28    ,           ,     1111612500,1210247720     ,1157632688     
20220809,    1950.32,    1952.95,    1935.99,    1937.02,1939.42    ,1921.48    ,1899.03    ,           ,     1171877200,1232167840     ,1155892276     
20220808,    1939.98,    1951.53,    1939.55,    1951.41,1937.11    ,1918.79    ,1898.48    ,           ,     1169160100,1238160340     ,1154379204     
20220805,    1926.63,    1947.54,    1926.63,    1947.17,1938.85    ,1914.53    ,1897.53    ,           ,     1255244400,1259467080     ,1163106032     
20220804,    1938.07,    1938.66,    1927.72,    1930.73,1937.48    ,1911.48    ,1896.85    ,           ,     1343344400,1276885940     ,1168722404     
20220803,     1926.6,    1933.81,    1924.29,    1930.77,1941.1     ,1909.99    ,1896.55    ,           ,     1221213100,1289794640     ,1182977196     
20220802,    1947.68,    1948.22,    1923.52,    1925.49,1944.1     ,1909.05    ,1896       ,           ,     1201839700,1236913260     ,1184124492     
20220801,    1943.06,    1960.11,    1937.58,    1960.11,1947.63    ,1907.53    ,1895.18    ,           ,     1275693800,1177670580     ,1181404436     
20220729,    1950.86,    1952.72,    1935.27,    1940.31,1944.25    ,1903.8     ,1894.24    ,           ,     1342338700,1094094920     ,1180846192     
20220728,    1954.43,    1956.16,    1939.77,    1948.85,1947.39    ,1900.25    ,1893.66    ,           ,     1407887900,1032323160     ,1172147512     
20220727,    1938.82,    1949.54,     1935.4,    1945.75,1947.73    ,1896.41    ,1892.91    ,           ,      956806200,950859760      ,1161712336     
20220726,    1944.08,    1947.15,    1939.11,    1943.17,1947.87    ,1892.82    ,1892.61    ,           ,      905626300,988641060      ,1169000728     
20220725,    1944.63,    1953.76,     1940.6,    1943.21,1939.8     ,1887.85    ,1892.69    ,           ,      857815500,1007843460     ,1181395332     
20220722,    1945.54,    1958.64,    1943.44,    1955.97,1929.65    ,1883.56    ,1892.83    ,           ,     1033479900,1059995060     ,1222900220     
20220721,    1938.76,    1951.01,    1935.96,    1950.59,1917.09    ,1880.04    ,1892.67    ,           ,     1000570900,1054137740     ,1227616600     
20220720,    1927.14,    1946.44,    1926.65,    1946.44,1904.74    ,1876.25    ,1892.62    ,           ,     1145712700,1038099200     ,1237677452     
20220719,    1906.23,    1906.86,    1891.36,    1902.79,1892.11    ,1873.53    ,1892.9     ,           ,     1001638300,1026728280     ,1243312728     
20220715,    1896.65,     1901.1,    1879.18,     1892.5,1894.48    ,1873.46    ,1894.08    ,           ,     1118573500,1063085500     ,1252994880     
20220714,    1877.43,     1896.4,    1875.17,    1893.13,1893.47    ,1875.48    ,1895.16    ,           ,     1004193300,1139186680     ,1260651268     
20220713,     1887.9,    1893.77,    1885.03,    1888.85,1891.31    ,1878.52    ,1896.34    ,           ,      920378200,1199830940     ,1273280452     
20220712,    1907.68,    1908.75,    1879.22,     1883.3,1884.73    ,1881.77    ,1897.58    ,           ,     1088858100,1299162120     ,1289826688     
20220711,    1912.82,    1924.64,    1903.96,    1914.66,1883.9     ,1884.32    ,1898.85    ,           ,     1183424400,1295010940     ,1294303244     
20220708,    1889.43,    1907.76,    1884.07,    1887.43,1874.91    ,1885.29    ,1899.1     ,           ,     1499079400,1285136140     ,1288489380     
20220707,    1869.29,    1884.33,     1857.1,    1882.33,1866.43    ,1887.12    ,1899.39    ,           ,     1307414600,1262786420     ,1274440616     
20220706,    1864.66,    1867.49,    1851.42,    1855.97,1864.13    ,1888.88    ,1899.62    ,           ,     1417034100,1280434240     ,1267476188     
20220705,    1882.09,    1886.16,    1872.04,    1879.12,1871.65    ,1892.19    ,1899.58    ,           ,     1068102200,1336970260     ,1261559076     
20220704,    1859.78,    1870.83,    1856.01,    1869.71,1877.3     ,1893.53    ,1898.88    ,           ,     1134050400,1373328920     ,1312135620     
20220701,    1875.59,    1881.32,    1836.73,    1845.04,1880.84    ,1895.64    ,1898.11    ,           ,     1387330800,1373286500     ,1336044512     
20220630,    1887.08,    1891.02,    1867.49,    1870.82,1885.18    ,1897.33    ,1897.51    ,           ,     1395653700,1348167880     ,1328968388     
20220629,    1893.14,    1898.74,    1889.74,    1893.57,1881.36    ,1897.6     ,1896.96    ,           ,     1699714200,1294011480     ,1318023292     
20220628,    1885.52,    1907.38,    1885.32,    1907.38,1873.18    ,1896.92    ,1895.17    ,           ,     1249895500,1183470340     ,1298249556     
20220627,    1884.21,    1889.33,    1877.15,    1887.42,1862.94    ,1895.76    ,1893.2     ,           ,     1133838300,1161294440     ,1294923120     
20220624,    1851.56,    1866.85,    1846.55,    1866.72,1849.25    ,1896.04    ,1891.95    ,           ,     1261737700,1177625060     ,1295826080     
20220623,    1850.21,    1867.65,    1846.39,    1851.74,1843.08    ,1896.47    ,1891.66    ,           ,     1124871700,1304365060     ,1298176224     
20220622,     1870.4,     1871.1,    1852.65,    1852.65,1846.3     ,1896.8     ,1892.07    ,           ,     1147008500,1309668600     ,1306366312     
20220621,     1839.7,    1863.42,    1833.81,     1856.2,1846.95    ,1898.09    ,1892.16    ,           ,     1139016000,1330685340     ,1313707792     
20220620,    1845.98,    1846.66,    1808.77,    1818.94,1851.4     ,1898.51    ,1892.71    ,           ,     1215491400,1360201060     ,1323154396     
20220617,    1837.57,    1843.52,    1819.11,     1835.9,1867.83    ,1900.28    ,1893.62    ,           ,     1895437700,1365841200     ,1336806184     
20220616,    1877.86,    1893.44,       1866,    1867.81,1889.26    ,1901.41    ,1894.15    ,           ,     1151389400,1248750300     ,1328668312     
20220615,    1874.33,    1877.81,    1855.93,    1855.93,1909.51    ,1899.87    ,1894.02    ,           ,     1252092200,1282457000     ,1343250276     
20220614,     1873.8,    1880.73,    1865.85,    1878.45,1932.32    ,1899.67    ,1894.35    ,           ,     1286594600,1298845380     ,1349311888     
20220613,    1913.46,     1915.9,    1896.47,    1901.06,1946.04    ,1899.03    ,1894.78    ,           ,     1243692100,1281680860     ,1354130292     
20220610,    1950.16,     1955.8,    1941.22,    1943.09,1953.65    ,1898.12    ,1895.09    ,           ,     1309983200,1240558000     ,1356372316     
20220609,    1966.01,    1978.39,    1965.39,    1969.05,1951.66    ,1897.04    ,1894.93    ,           ,     1319922900,1208133420     ,1365597364     
20220608,    1954.54,    1969.98,    1954.43,    1969.98,1943.13    ,1894.21    ,1894.63    ,           ,     1334034100,1170809620     ,1362163376     
20220607,    1946.59,     1956.1,    1943.79,    1947.03,1936.86    ,1891.4     ,1893.9     ,           ,     1200772000,1157824060     ,1365839296     
20220606,    1919.64,     1941.1,    1918.99,    1939.11,1929.99    ,1887.94    ,1893.68    ,           ,     1038077800,1384172820     ,1386281348     
20220603,     1937.9,    1941.13,    1924.96,    1933.14,1926.65    ,1885.52    ,1893.99    ,           ,     1147860300,1522911800     ,1387866052     
20220602,    1930.39,    1932.49,    1917.92,    1926.39,1917.48    ,1883.26    ,1894.25    ,           ,     1133303900,1535425280     ,1384303588     
20220601,     1916.9,    1939.19,     1916.9,    1938.64,1907.72    ,1882.41    ,1894.35    ,           ,     1269106300,1533169760     ,1379762488     
20220531,    1917.11,       1926,    1911.02,    1912.67,1895.31    ,1881.98    ,1894.18    ,           ,     2332515800,1520422660     ,1372163852     
20220530,    1905.42,    1926.18,    1902.79,    1922.44,1888.43    ,1882.08    ,1894.42    ,           ,     1731772700,1287266420     ,1326447252     
20220527,    1897.98,    1898.74,    1884.57,     1887.3,1882.85    ,1881.01    ,1894.39    ,           ,     1210427700,1172194340     ,1297620148     
20220526,    1878.95,    1891.91,    1877.58,    1877.58,1880.87    ,1880.72    ,1895.04    ,           ,     1122026300,1194207060     ,1284288240     
20220525,    1876.11,    1883.96,    1867.45,    1876.58,1877.37    ,1881.47    ,1895.29    ,           ,     1205370800,1235726580     ,1276612272     
20220524,    1896.07,    1896.82,    1878.26,    1878.26,1878.99    ,1882.73    ,1895.55    ,           ,     1166734600,1260761520     ,1270657804     
20220523,    1892.73,    1897.95,    1886.94,    1894.57,1876.68    ,1883.2     ,1895.53    ,           ,     1156412300,1302450820     ,1272113924     
20220520,    1861.87,    1878.83,    1859.88,    1877.37,1870.42    ,1881.96    ,1894.83    ,           ,     1320491300,1382525580     ,1274367000     
20220519,    1850.82,    1862.79,    1840.54,    1860.08,1867.78    ,1882.45    ,1895.03    ,           ,     1329623900,1456825500     ,1269220992     
20220518,    1878.94,     1890.6,    1874.37,    1884.69,1861.6     ,1883.92    ,1895.51    ,           ,     1330545500,1494088420     ,1268494640     
20220517,    1865.35,    1871.71,    1859.86,    1866.71,1854.9     ,1884.25    ,1896.12    ,           ,     1375181100,1508705820     ,1264430932     
20220516,    1883.45,    1883.66,    1859.13,    1863.26,1854.03    ,1886.5     ,1896.92    ,           ,     1556786100,1515080540     ,1257905428     
20220513,    1836.77,    1868.02,    1835.68,     1864.2,1857.06    ,1889.93    ,1897.93    ,           ,     1691990900,1463671860     ,1243144272     
20220512,    1837.03,    1848.19,    1826.51,    1829.18,1867.4     ,1893.51    ,1898.67    ,           ,     1515938500,1433395560     ,1217333440     
20220511,     1854.4,    1860.03,    1845.29,    1851.15,1881.23    ,1898.11    ,1900.66    ,           ,     1403632500,1377022500     ,1204307500     
20220510,    1861.43,    1867.32,       1840,    1862.38,1890.93    ,1901.92    ,1902.46    ,           ,     1407054700,1381482420     ,1201779400     
20220509,    1899.84,    1902.72,    1878.31,    1878.39,1890.6     ,1906.13    ,1904       ,           ,     1299742700,1442436140     ,1201674012     
20220506,     1902.4,    1919.61,    1890.32,    1915.91,1890.63    ,1910.66    ,1905.7     ,           ,     1540609400,1398026680     ,1204178704     
20220502,    1899.92,    1910.98,    1887.27,    1898.35,1882.75    ,1912.96    ,1907.08    ,           ,     1234073200,1301664540     ,1186963928     
20220428,    1865.17,    1901.39,    1862.42,    1899.62,1884.11    ,1916.29    ,1908.26    ,           ,     1425932100,1258805180     ,1185075000     
20220427,    1853.39,    1861.45,    1842.78,    1860.76,1889.78    ,1919.56    ,1909.54    ,           ,     1711823300,1189446840     ,1177721716     
20220426,    1881.49,    1885.47,     1872.3,    1878.51,1900.66    ,1924.28    ,1911.35    ,           ,     1077695400,1085002340     ,1165837984     
20220425,    1875.17,    1882.47,     1866.9,    1876.52,1904.1     ,1926.49    ,1913.5     ,           ,     1058798700,1071682280     ,1184059368     
20220422,    1908.22,    1909.92,    1892.85,    1905.15,1904.81    ,1927.8     ,1915.55    ,           ,     1019776400,1035348540     ,1214016220     
20220421,    1915.89,    1929.89,    1914.31,       1928,1903.04    ,1927.56    ,1916.71    ,           ,     1079140400,1017418680     ,1232192764     
20220420,    1911.72,    1926.21,     1905.9,    1915.15,1899.05    ,1924.57    ,1917.65    ,           ,     1189600800,1012892420     ,1242621548     
20220419,    1898.05,    1899.39,    1883.39,     1895.7,1894.04    ,1921.03    ,1918.85    ,           ,     1011095100,1015599780     ,1243920716     
20220418,    1880.76,    1885.39,    1863.59,    1880.08,1887.62    ,1917.69    ,1919.95    ,           ,      877130000,1055928600     ,1250957712     
20220415,    1890.72,    1902.74,    1881.46,    1896.31,1889.53    ,1914.47    ,1921.37    ,           ,      930127100,1118870820     ,1272725712     
20220414,    1894.84,    1908.27,    1892.51,    1908.05,1889.63    ,1911.82    ,1922.61    ,           ,     1056509100,1195138420     ,1295681828     
20220413,    1869.15,    1892.58,    1867.36,    1890.06,1886.6     ,1905.85    ,1923.46    ,           ,     1203137600,1229627160     ,1313441864     
20220412,    1880.22,    1883.11,    1861.16,    1863.63,1893.17    ,1900.64    ,1924.52    ,           ,     1212739200,1231408340     ,1340252360     
20220411,     1892.7,    1897.55,    1881.82,    1889.64,1910.27    ,1897.86    ,1925.56    ,           ,     1191841100,1226411940     ,1361763992     
20220408,    1904.37,    1906.76,    1883.56,    1896.79,1923.07    ,1896.07    ,1926.82    ,           ,     1311465100,1197387740     ,1375260348     
20220407,    1899.79,    1900.65,    1881.83,     1892.9,1932.56    ,1895.47    ,1928.37    ,           ,     1228952800,1173152720     ,1372199344     
20220406,    1934.89,       1936,    1919.25,    1922.91,1943.26    ,1894.15    ,1929.59    ,           ,     1212043500,1195448160     ,1380062432     
20220405,    1967.36,    1967.68,    1942.78,    1949.12,1952.2     ,1893.12    ,1930.27    ,           ,     1187757200,1233923460     ,1381467092     
20220404,    1946.55,    1953.83,    1941.96,    1953.63,1960.71    ,1890.63    ,1930.65    ,           ,     1046720100,1268844020     ,1391885604     
20220401,    1933.04,     1947.9,    1921.15,    1944.27,1964.66    ,1887.54    ,1930.95    ,           ,     1190290000,1281548000     ,1403576400     
20220331,    1952.96,    1970.22,     1946.4,     1946.4,1972.1     ,1884.07    ,1931.57    ,           ,     1340430000,1280860000     ,1419729600     
20220330,    1980.01,    1982.59,    1949.87,     1967.6,1979.13    ,1881.46    ,1932.31    ,           ,     1404420000,1261194000     ,1411669600     
20220329,    1985.39,    1991.66,    1978.44,    1991.66,1981.35    ,1879.18    ,1932.61    ,           ,     1362360000,1263256000     ,1393036400     
20220328,    1982.29,    1982.29,    1962.23,    1973.37,1969.76    ,1876.49    ,1932.02    ,           ,     1110240000,1297430000     ,1383568400     
20220325,    1993.51,    1994.32,     1972.6,    1981.47,1956.94    ,1874.8     ,1931.81    ,           ,     1186850000,1436926000     ,1386386400     
20220324,    1958.21,    1981.56,    1952.45,    1981.56,1940.45    ,1873.41    ,1931.08    ,           ,     1242100000,1494394000     ,1385143600     
20220323,    1956.38,    1980.91,    1955.83,     1978.7,1914.79    ,1870.73    ,1930.48    ,           ,     1414730000,1513946000     ,1389215600     
20220322,    1922.93,    1936.95,    1922.64,    1933.74,1884.38    ,1868.81    ,1929.81    ,           ,     1533230000,1475416000     ,1387818800     
20220318,    1896.98,    1911.61,    1896.98,    1909.27,1860.08    ,1869.97    ,1930.01    ,           ,     1807720000,1406174000     ,1382339200     
20220317,    1880.32,    1902.97,    1879.73,    1899.01,1838.14    ,1871.68    ,1931.01    ,           ,     1474190000,1328896000     ,1370137200     
20220316,    1841.19,    1858.34,    1839.66,    1853.25,1824.34    ,1873.09    ,1932.7     ,           ,     1339860000,1334864000     ,1362695600     
20220315,    1811.51,    1834.17,    1810.92,    1826.63,1805.47    ,1876       ,1934.92    ,           ,     1222080000,1366994000     ,1361188400     
20220314,    1812.43,    1826.81,    1811.43,    1812.28,1792.12    ,1880.15    ,1937.8     ,           ,     1187020000,1497258000     ,1366611200     
20220311,    1811.26,     1814.6,    1788.58,    1799.54,1788.47    ,1884.46    ,1940.89    ,           ,     1421330000,1609960000     ,1370842000     
20220310,    1786.75,    1831.02,    1786.37,    1830.03,1797.55    ,1889.94    ,1944.04    ,           ,     1504030000,1631544000     ,1368971200     
20220309,    1766.43,    1782.98,    1755.14,    1758.89,1807.9     ,1892.58    ,1946.82    ,           ,     1500510000,1577726000     ,1363769200     
20220308,    1777.44,    1792.27,    1756.44,    1759.86,1828.11    ,1898.06    ,1950.71    ,           ,     1873400000,1562730000     ,1356333200     
20220307,       1822,    1822.54,    1781.23,    1794.03,1855.57    ,1902.74    ,1954.56    ,           ,     1750530000,1437482000     ,1334583200     
20220304,    1871.96,     1872.8,    1836.26,    1844.94,1874.15    ,1904.68    ,1957.85    ,           ,     1529250000,1377020000     ,1326372400     
20220303,    1880.65,    1889.19,    1876.62,     1881.8,1880.41    ,1906.56    ,1960.11    ,           ,     1234940000,1338968000     ,1306541200     
20220302,    1875.11,    1876.33,    1857.97,    1859.94,1875.57    ,1907.15    ,1961.79    ,           ,     1425530000,1410804000     ,1309956000     
20220301,    1903.34,    1911.17,     1896.2,    1897.17,1879.8     ,1909.95    ,1963.91    ,           ,     1247160000,1353484000     ,1296173200     
20220228,    1877.38,    1889.57,    1868.98,    1886.93,1882.5     ,1911.15    ,1965.75    ,           ,     1448220000,1291770000     ,1295686800     
20220225,    1865.42,    1878.92,    1862.24,    1876.24,1889.97    ,1913.21    ,1967.81    ,           ,     1338990000,1227258000     ,1289056800     
20220224,    1870.56,    1878.51,    1843.38,    1857.58,1900.97    ,1914.95    ,1970.2     ,           ,     1594120000,1195598000     ,1296046800     
20220222,    1883.33,    1891.51,    1869.25,    1881.08,1918.78    ,1919.78    ,1972.52    ,           ,     1138930000,1107930000     ,1281344800     
20220221,    1901.21,     1914.7,    1889.06,    1910.68,1925.51    ,1924.01    ,1974.7     ,           ,      938590000,1148924000     ,1275622400     
20220218,     1909.9,    1929.55,    1905.52,    1924.31,1929.5     ,1926.69    ,1975.91    ,           ,     1125660000,1237168000     ,1294404800     
20220217,    1944.27,    1945.32,    1920.87,    1931.24,1937.16    ,1929.94    ,1976.91    ,           ,     1180690000,1291284000     ,1295921200     
20220216,    1941.68,    1948.19,    1938.32,    1946.63,1941.36    ,1933.46    ,1978.01    ,           ,     1155780000,1355680000     ,1296611600     
20220215,    1933.76,    1934.18,    1906.57,     1914.7,1938.84    ,1935.07    ,1978.97    ,           ,     1343900000,1382154000     ,1300251200     
20220214,    1938.03,    1940.63,    1914.34,    1930.65,1941.1     ,1938.31    ,1980.05    ,           ,     1379810000,1373810000     ,1298057200     
20220210,    1963.76,    1969.73,     1949.8,    1962.61,1941.08    ,1940.96    ,1981       ,           ,     1396240000,1369378000     ,1291290400     
20220209,     1946.5,    1957.74,     1941.5,    1952.22,1932.55    ,1944.03    ,1981.51    ,           ,     1502670000,1348688000     ,1285829600     
20220208,     1931.5,    1942.28,     1930.8,    1934.06,1929.41    ,1947.15    ,1982.51    ,           ,     1288150000,1323066000     ,1270120000     
20220207,    1925.21,    1928.42,    1911.27,    1925.99,1921.81    ,1949.48    ,1983.75    ,           ,     1302180000,1340232000     ,1247787600     
