日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20221123,     4000.3,    4033.78,    3998.66,    4027.26,3978.53    ,3869.01    ,3894.26    ,           ,        1753877,2059933.2      ,2655684.96     
20221122,    3965.51,    4005.88,    3956.88,    4003.58,3964.84    ,3855.73    ,3895.53    ,           ,        1998945,2190488        ,2681480.12     
20221121,    3956.23,       3962,    3933.34,    3949.94,3962.47    ,3844.38    ,3897.35    ,           ,        2113923,2349532        ,2708071.88     
20221118,    3966.39,    3979.89,    3935.98,    3965.34,3963.93    ,3833.5     ,3899.95    ,           ,        2236041,2449756        ,2726779.24     
20221117,    3919.26,    3954.33,    3906.54,    3946.56,3969.45    ,3818.21    ,3902.44    ,           ,        2196880,2609131.2      ,2744006.72     
20221116,    3976.82,    3983.09,    3954.34,    3958.79,3971.41    ,3807.15    ,3905.22    ,           ,        2406651,2841285.8      ,2784251.16     
20221115,    4006.41,    4028.84,    3953.17,    3991.73,3929.37    ,3791.88    ,3906.99    ,           ,        2794165,2868512.2      ,2782987.48     
20221114,    3977.97,    4008.97,     3956.4,    3957.25,3896.64    ,3775.76    ,3908.68    ,           ,        2615043,2827013.2      ,2780499.96     
20221111,    3963.72,    4001.48,    3944.82,    3992.93,3866.55    ,3761.97    ,3910.99    ,           ,        3032917,2803295.2      ,2771157.56     
20221110,    3859.89,    3958.33,    3859.89,    3956.37,3822.08    ,3747.83    ,3912.05    ,           ,        3357653,2801901.2      ,2758486.44     
20221109,    3810.94,     3818.2,    3744.22,    3748.57,3774.78    ,3739.36    ,3912.94    ,           ,        2542783,2701617.6      ,2724938.68     
20221108,    3817.02,     3859.4,    3786.28,    3828.11,3777       ,3740.75    ,3915.24    ,           ,        2586670,2815859.4      ,2723326.64     
20221107,    3780.71,    3813.95,     3764.7,     3806.8,3782.6     ,3739.26    ,3917.09    ,           ,        2496453,2822921.2      ,2736459.92     
20221104,    3766.98,    3796.34,    3708.84,    3770.55,3795.64    ,3734.13    ,3919.16    ,           ,        3025947,2884699.2      ,2748452.56     
20221103,    3733.25,    3750.59,    3698.15,    3719.89,3821.74    ,3726.73    ,3922.2     ,           ,        2856235,2859813.8      ,2753258.08     
20221102,     3852.9,    3894.44,    3758.68,    3759.69,3839.22    ,3723.55    ,3925.4     ,           ,        3113992,2901571.8      ,2743057.24     
20221101,    3901.79,    3911.79,     3843.8,     3856.1,3853.4     ,3721.93    ,3927.76    ,           ,        2621979,2862900        ,2724014.16     
20221031,    3881.85,    3893.73,    3863.18,    3871.98,3854.01    ,3713.57    ,3927.42    ,           ,        2805343,2880682.2      ,2721087.2      
20221028,    3808.26,    3905.42,    3808.26,    3901.06,3839.08    ,3704.9     ,3927.31    ,           ,        2901520,2837395.2      ,2714272.24     
20221027,    3834.69,    3859.95,    3803.79,     3807.3,3809.42    ,3696.58    ,3925.83    ,           ,        3065025,2858306.6      ,2710714.08     
20221026,    3825.97,    3886.15,    3824.07,     3830.6,3781.11    ,3694.61    ,3925.76    ,           ,        2920633,2774016.4      ,2686147.76     
20221025,    3799.44,    3862.85,    3799.44,    3859.11,3754.02    ,3692.98    ,3925.6     ,           ,        2710890,2669641        ,2668807.96     
20221024,    3762.01,    3810.74,    3741.65,    3797.34,3726.2     ,3692.86    ,3925.54    ,           ,        2588908,2660210.8      ,2653812.16     
20221021,     3657.1,    3757.89,    3647.42,    3752.75,3702.32    ,3696.96    ,3926.9     ,           ,        3006077,2658750.6      ,2634965.28     
20221020,    3689.05,       3736,    3656.44,    3665.78,3668.38    ,3701.78    ,3928.9     ,           ,        2643574,2590880.8      ,2689256.12     
20221019,    3703.11,    3728.58,    3666.51,    3695.16,3669.21    ,3711.21    ,3931.29    ,           ,        2398756,2702764.2      ,2683922.36     
20221018,    3746.26,    3762.79,    3686.53,    3719.98,3645.58    ,3721.24    ,3933.1     ,           ,        2663739,2698024.8      ,2687315        
20221017,    3638.65,    3689.73,    3638.65,    3677.95,3619.36    ,3729.75    ,3934.51    ,           ,        2581607,2711672.4      ,2686465.32     
20221014,    3690.41,       3712,    3579.68,    3583.07,3606.24    ,3747.05    ,3935.94    ,           ,        2666728,2671647.6      ,2669090.84     
20221013,    3520.37,    3685.41,    3491.58,    3669.91,3617.56    ,3766.42    ,3939.08    ,           ,        3202991,2681529.8      ,2646312.72     
20221012,    3590.83,    3608.34,    3573.86,    3577.03,3632.48    ,3779.87    ,3941.11    ,           ,        2375059,2544723.4      ,2609795.4      
20221011,    3595.86,    3640.66,    3568.45,    3588.84,3673.73    ,3795.98    ,3945.41    ,           ,        2731977,2570208        ,2603185.04     
20221010,    3647.51,    3652.17,     3588.1,    3612.39,3714.15    ,3808.76    ,3949.72    ,           ,        2381483,2606813        ,2583893.72     
20221007,    3706.74,    3706.74,    3620.73,    3639.66,3727.36    ,3821.23    ,3952.16    ,           ,        2716139,2689770.2      ,2571961.68     
20221006,    3771.97,    3797.93,    3739.22,    3744.52,3716.55    ,3834.32    ,3953.77    ,           ,        2518959,2775759.4      ,2555442.28     
20221005,    3753.25,    3806.91,    3722.66,    3783.28,3695.74    ,3842.74    ,3954.04    ,           ,        2502482,2792210.4      ,2556342.92     
20221004,    3726.46,    3791.92,    3726.46,    3790.93,3682.89    ,3850.85    ,3952.59    ,           ,        2915002,2819297        ,2539478.68     
20221003,    3609.78,    3698.35,    3604.93,    3678.43,3654.17    ,3860.44    ,3950.94    ,           ,        2796269,2746057.6      ,2498631.92     
20220930,    3633.48,    3671.44,    3584.13,    3585.62,3649.49    ,3875.61    ,3952.42    ,           ,        3146085,2713797.6      ,2471318.12     
20220929,    3687.01,    3687.01,     3610.4,    3640.47,3671.01    ,3900.15    ,3954.42    ,           ,        2601214,2647093.8      ,2419378.44     
20220928,    3651.94,    3736.74,    3640.61,    3719.04,3694.51    ,3920.16    ,3955.88    ,           ,        2637915,2617024.4      ,2384811        
20220927,    3686.44,    3717.53,    3623.29,    3647.29,3708.69    ,3936.55    ,3958.3     ,           ,        2548805,2586869        ,2350735.56     
20220926,    3682.72,    3715.67,    3644.76,    3655.04,3750.42    ,3956.18    ,3963.24    ,           ,        2634969,2544307        ,2327831.52     
20220923,    3727.14,    3727.14,    3647.47,    3693.23,3799.39    ,3979.11    ,3969.38    ,           ,        2812566,2440860.4      ,2304258.6      
20220922,    3782.36,     3790.9,    3749.45,    3757.99,3835.41    ,4002.74    ,3975.62    ,           ,        2450867,2751016.8      ,2261734.28     
20220921,     3871.4,    3907.07,    3789.49,    3789.93,3864.08    ,4023.38    ,3980.46    ,           ,        2487138,2762889.4      ,2238203.04     
20220920,    3875.23,    3876.01,    3827.54,    3855.93,3895.3     ,4043.99    ,3984.71    ,           ,        2335995,2762176.2      ,2215215.48     
20220919,    3849.91,    3900.45,     3838.5,    3899.89,3910.65    ,4061.64    ,3988.99    ,           ,        2117736,2823476.6      ,2192892.6      
20220916,    3880.95,    3880.95,    3837.08,    3873.33,3952.75    ,4076.85    ,3991.67    ,           ,        4363348,2829378.4      ,2181770.08     
20220915,    3932.41,    3959.14,    3888.28,    3901.35,3991.56    ,4090.2     ,3995.12    ,           ,        2510230,2376163.8      ,2090469.56     
20220914,    3940.73,    3961.94,    3912.18,    3946.01,4012.53    ,4102.56    ,3998.55    ,           ,        2483572,2332129.4      ,2079691.84     
20220913,    4037.12,    4037.12,    3921.28,    3932.69,4019.3     ,4109.62    ,4000.04    ,           ,        2642497,2277375        ,2062307.92     
20220912,    4083.67,    4119.28,    4083.67,    4110.41,4014.4     ,4117.91    ,4000.66    ,           ,        2147245,2198814.4      ,2041425.64     
20220909,    4022.94,    4076.81,    4022.94,    4067.36,3977.17    ,4119.3     ,3998.4     ,           ,        2097275,2186001.8      ,2036633.88     
20220908,    3959.94,     4010.5,    3944.81,    4006.18,3957.07    ,4122.69    ,3997.15    ,           ,        2290058,2227177.6      ,2043150.4      
20220907,    3909.43,    3987.89,    3906.03,    3979.87,3946.83    ,4128.65    ,3995.76    ,           ,        2209800,2277461        ,2049007.16     
20220906,    3930.89,    3942.55,    3886.75,    3908.19,3948.09    ,4133.1     ,3994.7     ,           ,        2249694,2251676.2      ,2051103.2      
20220902,    3994.66,    4018.43,    3906.21,    3924.26,3972.57    ,4141.52    ,3994.91    ,           ,        2083182,2180504        ,2052710.36     
20220901,    3936.73,    3970.23,    3903.65,    3966.85,3999.25    ,4149.76    ,3997.1     ,           ,        2303154,2186552.4      ,2085149.24     
20220831,    4000.67,    4015.37,    3954.53,       3955,4045.71    ,4153.98    ,3997.65    ,           ,        2541475,2095440.2      ,2094798.72     
20220830,    4041.25,    4044.98,    3965.21,    3986.16,4082.86    ,4156.73    ,3998.57    ,           ,        2080876,1934550.8      ,2091456        
20220829,    4034.58,    4062.99,    4017.42,    4030.61,4111.37    ,4154.12    ,3997.82    ,           ,        1893833,1875581.4      ,2093700.28     
20220826,    4198.74,    4203.04,    4057.66,    4057.66,4132.85    ,4151.57    ,3996.55    ,           ,        2113424,1892055.6      ,2095775.56     
20220825,    4153.26,    4200.54,    4147.59,    4199.12,4167.01    ,4147.73    ,3995.8     ,           ,        1847593,1878500        ,2100235.68     
20220824,    4126.55,    4156.56,    4119.97,    4140.77,4183.94    ,4139.72    ,3993.02    ,           ,        1737028,1858873        ,2126253.12     
20220823,    4133.09,    4159.77,    4124.03,    4128.73,4210.59    ,4132.49    ,3992.79    ,           ,        1786029,1883984.6      ,2150569.32     
20220822,    4195.08,    4195.08,    4129.86,    4137.99,4245.89    ,4124.81    ,3993.03    ,           ,        1976204,1909268.6      ,2174499.56     
20220819,    4266.31,    4266.31,     4218.7,    4228.48,4277.72    ,4112.52    ,3995.2     ,           ,        2045646,1869612.4      ,2183232.4      
20220818,    4273.13,    4292.53,    4261.98,    4283.74,4288.05    ,4097.91    ,3994.49    ,           ,        1749458,1828417.8      ,2194535.48     
20220817,     4280.4,    4302.18,    4253.08,    4274.04,4272.76    ,4078.17    ,3992.78    ,           ,        1862586,1894693.2      ,2211822.6      
20220816,    4290.46,    4325.28,    4277.77,     4305.2,4260       ,4059.28    ,3990.88    ,           ,        1912449,1970333.4      ,2219659        
20220815,    4269.37,    4301.79,     4256.9,    4297.14,4223.45    ,4039.83    ,3990.65    ,           ,        1777923,1997638.4      ,2228366.76     
20220812,    4225.02,    4280.47,    4219.78,    4280.15,4192.03    ,4022.12    ,3989.14    ,           ,        1839673,2066141.8      ,2230286.24     
20220811,     4227.4,    4257.91,    4201.41,    4207.27,4165.04    ,4006.89    ,3987.74    ,           ,        2080835,2103697.4      ,2227416.72     
20220810,    4181.02,    4211.03,    4177.26,    4210.24,4153.98    ,3994.7     ,3988.92    ,           ,        2240787,2139568        ,2227652.12     
20220809,    4133.11,     4137.3,    4112.09,    4122.47,4142.96    ,3980.1     ,3989.74    ,           ,        2048974,2178706        ,2226179.56     
20220808,    4155.93,    4186.62,    4128.97,    4140.06,4136.71    ,3968.45    ,3993.36    ,           ,        2120440,2221351.4      ,2244463        
20220805,    4115.87,    4151.58,    4107.31,    4145.19,4132.42    ,3955.86    ,3997.62    ,           ,        2027451,2255238        ,2247463.2      
20220804,    4154.85,    4161.29,    4135.42,    4151.94,4129.44    ,3941.47    ,4001.85    ,           ,        2260188,2428578.6      ,2273716.04     
20220803,    4107.96,    4167.66,    4107.96,    4155.17,4113.54    ,3928.15    ,4005.04    ,           ,        2436477,2485419.2      ,2267751.12     
20220802,    4104.21,    4140.47,    4079.81,    4091.19,4087.23    ,3914.8     ,4008.21    ,           ,        2262201,2489705.2      ,2260406.2      
20220801,    4112.38,    4144.95,    4096.02,    4118.63,4053.2     ,3907.16    ,4012.95    ,           ,        2289873,2464661.6      ,2254892.64     
20220729,    4087.33,    4140.15,    4079.22,    4130.29,4022.84    ,3898.88    ,4016.66    ,           ,        2894154,2395830        ,2301849.84     
20220728,    4026.13,    4078.95,    3992.97,    4072.43,3989.11    ,3885.5     ,4020.43    ,           ,        2544391,2261984.6      ,2286783.68     
20220727,    3951.43,    4039.56,    3951.43,    4023.61,3974.41    ,3873       ,4025.97    ,           ,        2457907,2252712.2      ,2284466.64     
20220726,    3953.22,    3953.22,    3910.74,    3921.05,3961.67    ,3862.65    ,4032.33    ,           ,        2136983,2230117.4      ,2293277.76     
20220725,    3965.72,     3975.3,    3943.46,    3966.84,3964.8     ,3852.8     ,4039.79    ,           ,        1945715,2279577.8      ,2397232.08     
20220722,    3998.43,    4012.44,    3938.86,    3961.63,3937.6     ,3840.8     ,4047.24    ,           ,        2224927,2329339.8      ,2443730.6      
20220721,    3955.47,    3999.29,    3927.64,    3998.95,3917.91    ,3833.93    ,4055.52    ,           ,        2498029,2349999        ,2466054.76     
20220720,    3935.32,    3974.13,    3922.03,     3959.9,3876.19    ,3823.39    ,4062.81    ,           ,        2344933,2286720.4      ,2472343.16     
20220719,    3860.73,    3939.81,    3860.73,    3936.69,3844.57    ,3814.98    ,4070.42    ,           ,        2384285,2229433        ,2501990        
20220718,    3883.79,    3902.44,    3818.63,    3830.85,3820.99    ,3813.55    ,4079.29    ,           ,        2194525,2178604.6      ,2507328.08     
20220715,       3818,    3863.62,    3817.18,    3863.16,3825.71    ,3821.03    ,4089.97    ,           ,        2328223,2104881.6      ,2501990.56     
20220714,    3763.99,    3796.41,    3721.56,    3790.38,3832.95    ,3831.13    ,4099.47    ,           ,        2181636,1992824        ,2484415.44     
20220713,    3779.67,    3829.44,    3759.07,    3801.78,3855.4     ,3845.94    ,4109.5     ,           ,        2058496,1973840.8      ,2475714.08     
20220712,    3851.95,    3873.41,    3802.36,     3818.8,3864.06    ,3858.73    ,4119.08    ,           ,        2130143,2002936.2      ,2470167.84     
20220711,    3880.94,    3880.94,    3847.22,    3854.43,3866.58    ,3870.32    ,4127.58    ,           ,        1825910,2078119.6      ,2460146.52     
20220708,    3888.26,     3918.5,    3869.34,    3899.38,3860.76    ,3883.21    ,4136.34    ,           ,        1767935,2152026.6      ,2470045.72     
20220707,    3858.85,    3910.63,    3858.85,    3902.62,3837.96    ,3891.29    ,4143.84    ,           ,        2086720,2335194        ,2486188.16     
20220706,    3831.98,    3870.91,    3809.37,    3845.08,3821.2     ,3900.47    ,4151.31    ,           ,        2203973,2340063        ,2554825.56     
20220705,    3792.61,    3832.19,    3742.06,    3831.39,3816.49    ,3912.99    ,4158.86    ,           ,        2506060,2349839.2      ,2553325.24     
20220701,       3781,    3829.82,     3752.1,    3825.33,3830.24    ,3922.05    ,4165.88    ,           ,        2195445,2273499.6      ,2549225.68     
20220630,    3785.99,    3818.99,    3738.67,    3785.38,3847.52    ,3928.19    ,4171.71    ,           ,        2683772,2527171.2      ,2554771.44     
20220629,    3825.09,     3836.5,    3799.02,    3818.83,3849.59    ,3934.43    ,4176.88    ,           ,        2111065,2493916.8      ,2544884.8      
20220628,       3913,    3945.86,    3820.14,    3821.55,3837.8     ,3940.63    ,4182.02    ,           ,        2252854,2568996.8      ,2555970.56     
20220627,    3920.76,    3927.72,    3889.66,    3900.11,3826.45    ,3943.82    ,4187.86    ,           ,        2124362,2654063        ,2585951.8      
20220624,    3821.75,    3913.65,    3821.75,    3911.74,3781.39    ,3943.85    ,4192.9     ,           ,        3463803,3176358.8      ,2611949.12     
20220623,    3774.71,    3802.58,    3743.52,    3795.73,3732.4     ,3944.33    ,4196.35    ,           ,        2517500,3105233.8      ,2581882.08     
20220622,    3733.89,    3801.79,    3717.69,    3759.89,3731.25    ,3956.05    ,4201.75    ,           ,        2486465,3158340        ,2579518.48     
20220621,    3715.31,    3779.65,    3715.31,    3764.79,3726.37    ,3965.98    ,4209.34    ,           ,        2678185,3192094.8      ,2568608.08     
20220617,     3665.9,    3707.71,    3636.87,    3674.84,3723.34    ,3976.34    ,4217.32    ,           ,        4735841,3273678.6      ,2563279.8      
20220616,    3728.18,    3728.18,    3639.77,    3666.77,3768.54    ,3986.55    ,4226.81    ,           ,        3108178,2830057.8      ,2499437.68     
20220615,    3764.05,    3837.56,     3722.3,    3789.99,3838.75    ,3997.29    ,4235.34    ,           ,        2783031,2620639.6      ,2485668.52     
20220614,    3763.52,    3778.18,    3705.68,    3735.48,3903.91    ,4005.73    ,4243.13    ,           ,        2655239,2441802.4      ,2491092.2      
20220613,    3838.15,    3838.15,     3734.3,    3749.63,3988.95    ,4015.96    ,4251.78    ,           ,        3086104,2303575        ,2507837.24     
20220610,    3974.39,    3974.39,    3900.16,    3900.86,4063.31    ,4030.91    ,4258.97    ,           ,        2517737,2070322.2      ,2493906.32     
20220609,    4101.65,     4119.1,    4017.17,    4017.82,4104.84    ,4040.75    ,4263.3     ,           ,        2061087,1942696.8      ,2507994.12     
20220608,    4147.12,    4160.14,     4107.2,    4115.77,4136.64    ,4052.04    ,4267.12    ,           ,        1888845,1945157.4      ,2540431.72     
20220607,    4096.47,    4164.86,    4080.19,    4160.68,4133.74    ,4054.43    ,4270.23    ,           ,        1964102,2001687.6      ,2564655.92     
20220606,    4134.72,    4168.78,    4109.18,    4121.43,4128.03    ,4054.22    ,4273.16    ,           ,        1919840,2369398.2      ,2595885.36     
20220603,    4137.57,    4142.67,    4098.67,    4108.54,4135.39    ,4054.64    ,4277.87    ,           ,        1879610,2418723.2      ,2633034.36     
20220602,    4095.41,    4177.51,    4074.37,    4176.82,4125.25    ,4061.8     ,4282.71    ,           ,        2073390,2523515.4      ,2667819        
20220601,    4149.78,    4166.54,    4073.85,    4101.23,4085.63    ,4062.08    ,4285.7     ,           ,        2171496,2575655.2      ,2690332.68     
20220531,    4151.09,    4168.34,    4104.88,    4132.15,4053.68    ,4065.04    ,4289.94    ,           ,        3802655,2628677.2      ,2708961.8      
20220527,    4077.43,    4158.49,    4077.43,    4158.24,4022       ,4071.6     ,4294.9     ,           ,        2166465,2345788        ,2670425.96     
20220526,     3984.6,    4075.14,     3984.6,    4057.84,3970.63    ,4076.14    ,4300.62    ,           ,        2403571,2512972        ,2684594.96     
20220525,    3929.59,    3999.33,    3925.03,    3978.73,3939.22    ,4089.57    ,4306.8     ,           ,        2334089,2587116.8      ,2693941.64     
20220524,    3942.94,    3955.68,    3875.13,    3941.48,3928.21    ,4108.8     ,4313.53    ,           ,        2436606,2662724.4      ,2695785.48     
20220523,    3919.42,    3981.88,    3909.04,    3973.75,3957.68    ,4129.63    ,4320.99    ,           ,        2388209,2667085.2      ,2688215.84     
20220520,    3927.76,    3943.42,    3810.32,    3901.36,3964.53    ,4146.35    ,4327.7     ,           ,        3002385,2632184.4      ,2674714.6      
20220519,       3899,    3945.96,    3876.58,    3900.79,3989.04    ,4166       ,4336.88    ,           ,        2774295,2540703        ,2653453.88     
20220518,    4051.98,    4051.98,    3911.91,    3923.68,3994.9     ,4187.83    ,4345.49    ,           ,        2712127,2613801.6      ,2629257.48     
20220517,       4052,    4090.72,    4033.93,    4088.85,3997.2     ,4206.78    ,4353.38    ,           ,        2458410,2624166        ,2609110.4      
20220516,    4013.02,    4046.46,    3983.99,    4008.01,3979.64    ,4219.73    ,4357.95    ,           ,        2213705,2716208.6      ,2606930.04     
20220513,     3963.9,    4038.88,     3963.9,    4023.89,3976.28    ,4238.94    ,4362.2     ,           ,        2544978,2888240.6      ,2608567.16     
20220512,    3903.95,     3964.8,    3858.87,    3930.08,3996.17    ,4257.99    ,4366.55    ,           ,        3139788,2926811.2      ,2610621.2      
20220511,    3990.08,    4049.09,    3928.82,    3935.18,4039.53    ,4280.04    ,4372.23    ,           ,        2763949,2872840        ,2593834        
20220510,    4035.18,    4068.82,    3958.17,    4001.05,4112.53    ,4303.63    ,4378.56    ,           ,        2918623,2894455.6      ,2580285.96     
20220509,    4081.27,    4081.27,    3975.48,    3991.24,4147.42    ,4326.9     ,4383.85    ,           ,        3073865,2809621        ,2554691.24     
20220506,    4128.17,    4157.69,    4067.91,    4123.34,4180.24    ,4349.08    ,4390.41    ,           ,        2737831,2743815.6      ,2525596.56     
20220505,    4270.43,    4270.43,    4106.01,    4146.87,4181.96    ,4365.36    ,4395.87    ,           ,        2869932,2765962.4      ,2521950.44     
20220504,    4181.18,    4307.66,    4148.91,    4300.17,4210.09    ,4383.59    ,4401.6     ,           ,        2872027,2741821.2      ,2490480.88     
20220503,    4159.78,     4200.1,    4147.08,    4175.48,4186.85    ,4396.84    ,4406.44    ,           ,        2494450,2694662.2      ,2473358.04     
20220502,    4130.61,    4169.81,    4062.51,    4155.38,4186.79    ,4412.85    ,4412.89    ,           ,        2744838,2723217        ,2454358.56     
20220429,    4253.75,    4269.68,    4124.28,    4131.93,4214.94    ,4428.35    ,4420.5     ,           ,        2848565,2742101.2      ,2424602.48     
20220428,    4222.58,    4308.45,    4188.63,     4287.5,4242.91    ,4443.88    ,4428.25    ,           ,        2749226,2676526.2      ,2393586.04     
20220427,    4186.52,    4240.71,     4162.9,    4183.96,4264.14    ,4450.63    ,4433.35    ,           ,        2636232,2654128.6      ,2371014.6      
20220426,    4278.14,    4278.14,    4175.04,     4175.2,4319.24    ,4463.74    ,4439.93    ,           ,        2637224,2602919.2      ,2359204.36     
20220425,    4255.34,    4299.02,    4200.82,    4296.12,4376.64    ,4475.18    ,4446.87    ,           ,        2839259,2524947.4      ,2352508.4      
20220422,    4385.83,    4385.83,    4267.62,    4271.78,4395.75    ,4481.86    ,4452.26    ,           ,        2520690,2367231.2      ,2408288.48     
20220421,    4489.17,    4512.94,    4384.47,    4393.66,4419.92    ,4487.45    ,4459.22    ,           ,        2637238,2357266.6      ,2404771.56     
20220420,    4472.26,    4488.29,    4448.76,    4459.45,4430.5     ,4486.02    ,4464.59    ,           ,        2380185,2263696        ,2416345.96     
20220419,    4390.63,    4471.03,    4390.63,    4462.21,4418.1     ,4478.14    ,4468.68    ,           ,        2247365,2229349        ,2426616.36     
20220418,    4385.63,    4410.31,     4370.3,    4391.69,4408.17    ,4466.58    ,4472.9     ,           ,        2050678,2260656.2      ,2445407.52     
20220414,    4449.12,    4460.46,    4390.77,    4392.59,4427.48    ,4459.08    ,4478.25    ,           ,        2470867,2301447.2      ,2456917.84     
20220413,     4394.3,    4453.92,     4392.7,    4446.59,4449.01    ,4453.76    ,4483.5     ,           ,        2169385,2326539.6      ,2461329        
20220412,    4437.59,       4471,    4381.34,    4397.45,4455.92    ,4447.01    ,4488.1     ,           ,        2208450,2436684.2      ,2495411.28     
20220411,    4462.64,    4464.35,    4408.38,    4412.53,4481.45    ,4437.94    ,4492.48    ,           ,        2403901,2480043.8      ,2552646.8      
20220408,    4494.15,    4520.41,     4474.6,    4488.28,4515.48    ,4429.48    ,4496.26    ,           ,        2254633,2455014.6      ,2597013.44     
20220407,    4474.65,    4521.16,     4450.3,    4500.21,4526.99    ,4423.11    ,4498.41    ,           ,        2596329,2473387.6      ,2626711.08     
20220406,    4494.17,    4503.94,    4450.04,    4481.15,4533.03    ,4417.64    ,4499.31    ,           ,        2720108,2483457.4      ,2627638.36     
20220405,    4572.45,    4593.45,    4514.17,    4525.12,4557.29    ,4413.85    ,4501.17    ,           ,        2425248,2356074.4      ,2633553.96     
20220404,    4547.97,     4583.5,    4539.21,    4582.64,4578.59    ,4405.1     ,4503.09    ,           ,        2278755,2359816        ,2662338.44     
20220401,    4540.32,     4548.7,    4507.57,    4545.86,4577.16    ,4396.75    ,4504.78    ,           ,        2346498,2307957.6      ,2699965.56     
20220331,    4599.02,    4603.07,    4530.41,    4530.41,4576.6     ,4390.3     ,4505.96    ,           ,        2646678,2238845.2      ,2714417.36     
20220330,     4624.2,    4627.77,    4581.32,    4602.45,4574.55    ,4380.63    ,4507.81    ,           ,        2083193,2124140.4      ,2751180.68     
20220329,    4602.86,     4637.3,    4589.66,     4631.6,4545.31    ,4365.56    ,4509.27    ,           ,        2443956,2144489.8      ,2768349.68     
20220328,    4541.09,    4575.65,    4517.69,    4575.52,4521.31    ,4352.48    ,4509.75    ,           ,        2019463,2123893.8      ,2780572.28     
20220325,    4522.91,    4546.03,    4501.07,    4543.06,4498.45    ,4343.42    ,4511.42    ,           ,        2000936,2213966.2      ,2803139.36     
20220324,    4469.98,    4520.58,    4465.17,    4520.16,4482.46    ,4336.9     ,4513.34    ,           ,        2073154,2660531.2      ,2816098.32     
20220323,     4493.1,    4501.07,    4455.81,    4456.24,4460.76    ,4335.1     ,4514.29    ,           ,        2184940,2732453.8      ,2826556.56     
20220322,     4469.1,       4522,     4469.1,    4511.61,4441.08    ,4335.69    ,4515.39    ,           ,        2340976,2880785.4      ,2832074.4      
20220321,     4462.4,    4481.75,     4424.3,    4461.18,4391.25    ,4331.29    ,4516.26    ,           ,        2469825,2939979.2      ,2838903.84     
20220318,    4407.34,     4465.4,    4390.57,    4463.12,4333.64    ,4329.59    ,4516.95    ,           ,        4233761,2989443        ,2855099.12     
20220317,    4345.11,    4412.67,    4335.65,    4411.67,4281.88    ,4331.23    ,4518.34    ,           ,        2432767,2610378        ,2793344.44     
20220316,    4288.14,     4358.9,    4251.99,    4357.86,4251.45    ,4338.25    ,4521.59    ,           ,        2926598,2640053.8      ,2792701.72     
20220315,    4188.82,    4271.05,     4187.9,    4262.45,4235.45    ,4344.8     ,4524.74    ,           ,        2636945,2659022.6      ,2776905.72     
20220314,    4202.75,    4247.57,    4161.72,    4173.11,4217.1     ,4353.66    ,4530.6     ,           ,        2717144,2859501.2      ,2765985.2      
20220311,     4279.5,    4291.01,    4200.49,    4204.31,4222.7     ,4366.75    ,4537.5     ,           ,        2338436,3018685.8      ,2762937.2      
20220310,    4252.55,    4268.28,     4209.8,    4259.52,4247.61    ,4377.68    ,4543.88    ,           ,        2581146,3150413.4      ,2776858.16     
20220309,     4223.1,     4299.4,     4223.1,    4277.88,4268.4     ,4390.87    ,4549.72    ,           ,        3021442,3158086.4      ,2789770.36     
20220308,    4202.66,    4276.94,    4157.87,     4170.7,4290.13    ,4401.62    ,4555.41    ,           ,        3639338,3127397.6      ,2777422.04     
20220307,    4327.01,    4327.01,    4199.85,    4201.09,4317.25    ,4415.41    ,4562.32    ,           ,        3513067,3028502        ,2750374.72     
20220304,    4342.12,    4342.12,    4284.98,    4328.87,4351.82    ,4424.64    ,4568.98    ,           ,        2997074,2969775.2      ,2726378.6      
20220303,    4401.31,    4416.78,    4345.56,    4363.49,4362.97    ,4424.55    ,4573.7     ,           ,        2619511,2911919        ,2728126.04     
20220302,    4322.56,    4401.48,    4322.56,    4386.54,4348.01    ,4424.01    ,4577.96    ,           ,        2867998,3101169        ,2752585        
20220301,    4363.14,    4378.45,    4279.54,    4306.26,4315.81    ,4422.8     ,4581.46    ,           ,        3144860,3030053        ,2760144.64     
20220228,    4354.17,    4388.84,    4315.12,    4373.94,4315.51    ,4426.96    ,4586       ,           ,        3219433,2950985.2      ,2790013.52     
20220225,    4298.38,    4385.34,    4286.83,    4384.65,4310.49    ,4427.92    ,4590.15    ,           ,        2707793,2823826.6      ,2789114.8      
20220224,    4155.77,    4294.73,    4114.65,     4288.7,4309.61    ,4431.84    ,4594.38    ,           ,        3565761,2747250        ,2782443.52     
20220223,    4324.93,    4341.51,    4221.51,     4225.5,4346.88    ,4441.6     ,4599.83    ,           ,        2512418,2501019.8      ,2739150.36     
20220222,    4332.74,    4362.12,    4267.11,    4304.76,4395.99    ,4455.67    ,4605.89    ,           ,        2749521,2463113.4      ,2748144.44     
20220218,    4384.57,     4394.6,    4327.22,    4348.87,4415.37    ,4469.99    ,4610.64    ,           ,        2583640,2415551.6      ,2739042.08     
20220217,    4456.06,    4456.06,    4373.81,    4380.26,4429.33    ,4482.4     ,4614.39    ,           ,        2324910,2473765        ,2730682.44     
20220216,    4455.75,    4489.55,    4429.68,    4475.01,4454.09    ,4496.24    ,4617.51    ,           ,        2334610,2546761.8      ,2722381.2      
