日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20221123,   34091.57,   34262.07,   34004.64,   34194.06,33856.89   ,32774.31   ,31744.52   ,           ,      236818182,301094312      ,367606756.12   
20221122,   33810.05,    34115.7,   33810.05,    34098.1,33728.84   ,32623.5    ,31725.59   ,           ,      279597407,314839313.6    ,370755618.68   
20221121,    33760.3,   33864.59,   33559.18,   33700.28,33627.8    ,32480.53   ,31708.71   ,           ,      352960706,337287700.2    ,375202263.12   
20221118,   33606.59,   33827.94,   33540.64,   33745.69,33595.09   ,32339.95   ,31696.76   ,           ,      314527010,338812789.8    ,376053200.4    
20221117,   33329.27,   33616.02,   33239.75,   33546.32,33595.52   ,32175.52   ,31683.17   ,           ,      321568255,362051919.2    ,378711147.48   
20221116,   33554.93,   33682.83,   33516.99,   33553.83,33629.33   ,32035.22   ,31673.39   ,           ,      305543190,395389337      ,384755409      
20221115,   33755.94,   33987.06,    33320.2,   33592.92,33421.35   ,31861.5    ,31657.95   ,           ,      391839340,406445338.4    ,384794997.44   
20221114,   33662.05,    33964.3,   33533.96,    33536.7,33334.94   ,31687.35   ,31647.36   ,           ,      360586154,396653969.2    ,383460234.12   
20221111,   33797.75,   33817.96,   33394.43,   33747.86,33193      ,31513.99   ,31638.14   ,           ,      430722657,392757372.8    ,381775442.16   
20221110,   33263.91,   33727.73,   33167.82,   33715.37,32924.07   ,31335.95   ,31621.89   ,           ,      488255344,391709292      ,379361924.36   
20221109,   33004.47,   33065.11,   32478.87,   32513.94,32581.24   ,31184.41   ,31601.66   ,           ,      360823197,365511695.8    ,372189653.32   
20221108,   32934.56,   33355.39,   32831.46,   33160.83,32508.01   ,31094.81   ,31591.63   ,           ,      342882494,373276324.2    ,369438422.2    
20221107,    32454.1,   32895.59,   32424.99,      32827,32406.48   ,30981.03   ,31576.01   ,           ,      341103172,369814146.2    ,370884412.96   
20221104,   32265.01,   32611.52,   31938.92,   32403.22,32387.67   ,30847.59   ,31563.65   ,           ,      425482253,380414394.8    ,373249162.4    
20221103,   31985.05,   32185.71,   31727.05,   32001.25,32479.39   ,30700.48   ,31558.76   ,           ,      357267363,395202792.2    ,374904321.28   
20221102,   32576.28,   33071.93,   32139.77,   32147.76,32485.79   ,30589.45   ,31557.08   ,           ,      399646339,402256252.8    ,376310580.72   
20221101,   32862.79,   32975.48,   32485.23,    32653.2,32424.06   ,30490.89   ,31552.8    ,           ,      325571604,408407801.4    ,377890319.4    
20221031,   32754.27,   32883.86,   32586.93,   32732.95,32260.77   ,30350.16   ,31531.72   ,           ,      394104415,411711700.6    ,379131104.88   
20221028,   32204.31,   32889.81,   32158.38,    32861.8,32014.11   ,30211.28   ,31512.46   ,           ,      499424240,401898069.4    ,378346341.12   
20221027,   32062.14,   32388.42,   31993.21,   32033.28,31658.26   ,30080.42   ,31482.71   ,           ,      392534666,385651854.4    ,373947229.76   
20221026,   31738.44,   32172.42,   31738.44,   31839.11,31318.32   ,30002.16   ,31465.9    ,           ,      430404082,373782183      ,371656728.12   
20221025,   31463.65,   31876.15,   31423.53,   31836.74,31035.26   ,29935.95   ,31454.46   ,           ,      342091100,350809315.8    ,368638893.32   
20221024,   31187.32,   31603.63,   31161.41,   31499.62,30772.67   ,29890.72   ,31445.62   ,           ,      345036259,360543799.4    ,367782814.28   
20221021,   30291.18,   31119.27,   30206.28,   31082.56,30509.91   ,29871.53   ,31443.47   ,           ,      418193165,366383375.2    ,365844107.8    
20221020,   30411.92,   30822.96,    30265.2,   30333.59,30220.37   ,29861.12   ,31447.5    ,           ,      333186309,358939879.6    ,374233114.96   
20221019,   30439.04,   30662.11,    30226.9,   30423.81,30161.39   ,29886.25   ,31456.89   ,           ,      315539746,386837576.4    ,374869231.84   
20221018,   30697.52,    30837.9,   30301.83,    30523.8,29918.8    ,29914.7    ,31464.14   ,           ,      390763518,385036207.4    ,376402700.48   
20221017,   30059.58,   30311.95,   29997.62,   30185.82,29661.88   ,29937.95   ,31471.79   ,           ,      374234138,378577555.2    ,378124015.04   
20221014,   30192.21,   30428.82,    29614.3,   29634.83,29465.29   ,30025.77   ,31479.65   ,           ,      380975687,367423998.6    ,376913194.24   
20221013,   28755.83,   30168.54,   28660.94,   30038.72,29397.68   ,30126.44   ,31498.24   ,           ,      472674793,365305803.6    ,374170097.44   
20221012,   29233.06,   29455.12,   29136.03,   29210.85,29375.33   ,30195.88   ,31510.35   ,           ,      306532901,332560558.6    ,369036796.88   
20221011,    29085.2,   29608.42,   29074.23,   29239.19,29587.93   ,30290.69   ,31540.05   ,           ,      358470257,329662462.2    ,370979680.04   
20221010,   29419.09,   29485.82,   29010.41,   29202.88,29803.36   ,30366.94   ,31570.2    ,           ,      318466355,333774863.4    ,370600047.92   
20221007,   29685.27,   29685.27,   29142.66,   29296.79,29860.96   ,30451.56   ,31589.86   ,           ,      370384712,350125974      ,370108595.84   
20221006,   30206.13,   30329.61,   29859.34,   29926.94,29746.7    ,30545.95   ,31605.68   ,           ,      308948568,369421276.6    ,368867611.96   
20221005,   30078.36,   30454.46,   29886.44,   30273.87,29606.44   ,30609.29   ,31613.72   ,           ,      292042419,386116332.8    ,372220709.12   
20221004,   29826.67,   30325.05,   29826.67,   30316.32,29488.41   ,30669.97   ,31608.59   ,           ,      379032263,415535810.2    ,373684717.16   
20221003,   28855.25,   29647.79,   28855.25,   29490.89,29252.14   ,30741.27   ,31603.4    ,           ,      400221908,411047605.8    ,371326848.4    
20220930,   29123.03,   29355.78,   28715.85,   28725.51,29206.13   ,30852.97   ,31619.1    ,           ,      466861225,405900288.4    ,369431946.8    
20220929,   29513.73,   29513.73,   28997.34,   29225.61,29379.11   ,31035.62   ,31640.96   ,           ,      392423849,390417334.6    ,363098794.36   
20220928,   29198.92,   29811.78,   29114.97,   29683.74,29549.32   ,31185.37   ,31658.17   ,           ,      439139806,378986989.8    ,357759402.84   
20220927,   29419.88,   29659.12,   28958.22,   29134.99,29649.33   ,31314.4    ,31680.96   ,           ,      356591241,362150671      ,350372201.2    
20220926,   29536.84,   29630.77,   29161.12,   29260.81,29963.58   ,31471.55   ,31722.8    ,           ,      374485321,354970247.6    ,348464358.36   
20220923,   29955.65,   29955.65,   29250.47,   29590.41,30315.35   ,31649.38   ,31771.47   ,           ,      389446456,339386902.8    ,345422063.76   
20220922,   30204.52,   30302.28,   29994.53,   30076.68,30561.75   ,31825.73   ,31819.33   ,           ,      335272125,387081280.4    ,341209646.04   
20220921,   30819.39,   31020.79,   30181.99,   30183.78,30738.78   ,31981.88   ,31857.18   ,           ,      354958212,389844701.6    ,339227829.16   
20220920,   30888.53,   30888.53,   30465.91,   30706.23,30929.04   ,32140.6    ,31893.4    ,           ,      320689124,389628351.6    ,336699637.96   
20220919,   30722.86,   31026.89,   30559.37,   31019.68,31008.79   ,32268.85   ,31927.29   ,           ,      296568597,412249803.2    ,334420906.68   
20220916,   30866.61,   30866.61,   30550.08,   30822.42,31281.12   ,32378.51   ,31951.2    ,           ,      627918344,421728807.4    ,334604588.64   
20220915,   31124.68,   31277.69,   30882.08,   30961.82,31546.98   ,32479.08   ,31980.11   ,           ,      349089231,358624792      ,321876580.32   
20220914,   31141.02,   31276.82,   30885.02,   31135.09,31709.52   ,32572.99   ,32010.12   ,           ,      353876462,357675401.6    ,320629416.6    
20220913,    32006.5,    32006.5,   31018.54,   31104.97,31798.76   ,32638.56   ,32030.15   ,           ,      433796382,357921105.2    ,317812216.28   
20220912,   32159.49,   32504.04,   32159.49,   32381.34,31806.83   ,32707.66   ,32043.69   ,           ,      343963618,340957719.6    ,311624876.84   
20220909,   31876.22,   32227.74,   31876.22,   32151.71,31594.25   ,32724.55   ,32037.65   ,           ,      312398267,333401006.6    ,308913058.96   
20220908,   31481.95,   31783.37,    31321.5,   31774.52,31495.19   ,32747.55   ,32034.03   ,           ,      344342279,338793376.2    ,309168024.24   
20220907,   31145.63,   31644.34,   31095.21,   31581.28,31442.37   ,32789.07   ,32027.2    ,           ,      355104980,348480119.8    ,309166168.72   
20220906,   31343.79,   31463.89,   31048.46,    31145.3,31484.29   ,32821.67   ,32022.82   ,           ,      348979454,343187647.8    ,307777655.2    
20220902,    31848.5,    32026.9,   31182.09,   31318.44,31675.03   ,32887.79   ,32027.42   ,           ,      306180053,337408865.8    ,306838645.4    
20220901,   31454.58,   31677.51,   31219.75,   31656.42,31868.02   ,32948.86   ,32045.23   ,           ,      339360115,346742728.8    ,314202349.4    
20220831,   31827.15,   31966.04,   31509.59,   31510.43,32195.09   ,32983.79   ,32052.79   ,           ,      392775997,340577188.6    ,314653128.44   
20220830,   32163.84,   32205.66,   31647.22,   31790.87,32486.85   ,33011.27   ,32061.94   ,           ,      328642620,313809801.4    ,313647024.52   
20220829,      32188,   32325.16,   31972.79,   32098.99,32710.59   ,33010.1    ,32061.14   ,           ,      320085544,298973230.4    ,313729311.84   
20220826,   33293.43,    33364.7,   32278.22,    32283.4,32903.52   ,33005.74   ,32057.6    ,           ,      352849368,296735155.6    ,311510257.84   
20220825,   33029.27,   33306.09,   32889.85,   33291.78,33188.19   ,32990.38   ,32055.97   ,           ,      308532414,285850873.2    ,310235132.8    
20220824,   32899.01,    33095.5,   32828.56,   32969.23,33329.64   ,32940.18   ,32042.02   ,           ,      258939061,280971593      ,310057336.44   
20220823,   33033.52,   33138.26,   32858.89,   32909.59,33531.86   ,32896.41   ,32041.09   ,           ,      254459765,286329121.4    ,312465421.56   
20220822,   33586.59,   33586.59,   33007.63,   33063.61,33780.34   ,32853.1    ,32042.27   ,           ,      308895170,293787854.8    ,317484920.2    
20220819,   33904.69,   33904.69,   33627.09,   33706.74,33950.11   ,32773.46   ,32055.57   ,           ,      298427956,284752989.2    ,317527669.68   
20220818,   33981.86,   34043.83,   33844.46,   33999.04,33960.97   ,32676.72   ,32047.86   ,           ,      284136013,285299527.2    ,319086069.04   
20220817,   34029.55,   34161.01,   33828.41,   33980.32,33828.49   ,32541.97   ,32035.36   ,           ,      285726703,290415951.8    ,320818561.72   
20220816,   33924.35,   34281.36,   33852.57,   34152.01,33694.33   ,32413.67   ,32021.99   ,           ,      291753432,296852638.8    ,321142830.68   
20220815,    33710.7,   33954.71,   33582.96,   33912.44,33418.81   ,32286.84   ,32018.84   ,           ,      263720842,295191243.2    ,322509220.16   
20220812,   33430.72,   33767.09,   33398.32,   33761.05,33202.83   ,32177.3    ,32010.7    ,           ,      301160646,298269654      ,321937664.36   
20220811,   33451.51,    33651.8,   33289.83,   33336.67,33011.32   ,32080.38   ,32003.76   ,           ,      309718136,293271159      ,319536354.48   
20220810,   33130.63,   33364.41,   33130.63,   33309.51,32889.35   ,32002.3    ,32013.26   ,           ,      317910138,295082011.6    ,319012578.12   
20220809,   32807.36,   32877.53,   32702.66,   32774.41,32789.94   ,31911.42   ,32019.96   ,           ,      283446454,300359162.2    ,318004490      
20220808,   32877.36,   33109.96,    32769.1,   32832.54,32714.3    ,31839.16   ,32046.87   ,           ,      279112896,307748299.8    ,319794525.36   
20220805,    32593.9,   32814.61,   32489.62,   32803.47,32707.47   ,31769.75   ,32077.91   ,           ,      276168171,317026562.4    ,321163969.52   
20220804,   32805.69,   32829.22,   32652.63,   32726.82,32715.8    ,31688.63   ,32106.01   ,           ,      318772399,359847458.8    ,326007983.2    
20220803,   32514.21,   32912.74,   32514.21,    32812.5,32676.36   ,31620.73   ,32128.48   ,           ,      344295891,366218897.2    ,324215708.92   
20220802,   32691.29,   32772.93,   32387.12,   32396.17,32553.38   ,31546.11   ,32150.33   ,           ,      320392142,370884398.8    ,324594805.32   
20220801,   32755.71,   32972.03,   32640.79,    32798.4,32426.45   ,31507.79   ,32179.24   ,           ,      325504209,372945931      ,324336325.36   
20220729,   32515.62,   32910.18,   32493.02,   32845.13,32264.78   ,31455.88   ,32198.2    ,           ,      490272653,360766928      ,330131435.8    
20220728,   32197.62,   32609.54,   31982.61,   32529.63,32075.61   ,31369.17   ,32217.71   ,           ,      350629591,326906645.8    ,325036826.64   
20220727,   31865.05,   32336.23,   31799.43,   32197.59,31977.07   ,31287.31   ,32246.93   ,           ,      367623399,317598228.6    ,324844572.32   
20220726,   31950.04,   31950.04,   31705.36,   31761.54,31912.52   ,31220.62   ,32278.74   ,           ,      330699803,307901786.6    ,325313536.72   
20220725,   31950.93,   32029.03,   31821.67,   31990.04,31925.62   ,31145.71   ,32315.2    ,           ,      264609194,317751272.2    ,340131848.6    
20220722,   32167.92,   32219.25,   31731.47,   31899.29,31742.13   ,31063.19   ,32350.55   ,           ,      320971242,326822214.8    ,347343031.96   
20220721,   31826.49,   32040.63,   31534.08,    32036.9,31619.93   ,31013.96   ,32390.85   ,           ,      304087505,330105554.4    ,350287013.64   
20220720,   31829.99,   31944.45,   31646.95,   31874.84,31338.58   ,30947.07   ,32427.94   ,           ,      319141189,334777719.4    ,352875367.16   
20220719,   31165.91,   31842.25,   31165.91,   31827.05,31118.17   ,30892.75   ,32465.32   ,           ,      379947231,329716167      ,359329777.96   
20220718,   31475.98,   31644.68,   30982.97,   31072.61,30949.03   ,30875.38   ,32510.68   ,           ,      309963907,318909354.6    ,358724137      
20220715,   30775.37,   31288.26,   30775.37,   31288.26,30969.27   ,30923.39   ,32566.96   ,           ,      337387940,306802962.6    ,357913973.36   
20220714,    30451.8,   30680.12,   30143.93,   30630.17,30979.25   ,30988.29   ,32615.87   ,           ,      327448330,287550954.4    ,355350243.6    
20220713,   30743.63,   30979.17,   30514.61,   30772.79,31130.13   ,31090.29   ,32672.28   ,           ,      293833427,281386033.8    ,353380455.16   
20220712,   31113.31,    31346.1,   30860.51,   30981.33,31183.11   ,31176.01   ,32724.75   ,           ,      325913169,281160935.4    ,351963148.04   
20220711,   31277.98,   31367.55,    31114.4,   31173.84,31180.4    ,31252.75   ,32769.78   ,           ,      249431947,281617769.2    ,350869292.12   
20220708,   31348.43,   31511.46,   31212.45,   31338.15,31165.09   ,31335.72   ,32818.23   ,           ,      241127899,294401179.8    ,354139426.12   
20220707,   31190.65,   31421.84,   31154.64,   31384.55,31052.54   ,31394.73   ,32861.09   ,           ,      296623727,325629302.6    ,358022869.6    
20220706,    30957.3,   31224.69,   30794.84,   31037.68,30981.5    ,31458.95   ,32906.03   ,           ,      292707935,321097665.6    ,368150337.44   
20220705,   30903.12,   30971.74,   30355.12,   30967.82,30963.36   ,31545.96   ,32951.94   ,           ,      328197338,333310738.8    ,369689612.8    
20220701,   30737.77,   31139.35,   30487.79,   31097.26,31057.45   ,31612.74   ,32993.21   ,           ,      313349000,330457299.8    ,370674344.72   
20220630,      30790,   30979.85,   30431.87,   30775.43,31138.13   ,31653.66   ,33025.83   ,           ,      397268513,361863893.8    ,372078795.36   
20220629,   31067.41,   31152.96,   30894.53,   31029.31,31118.52   ,31699.78   ,33054.77   ,           ,      273965542,354991676      ,371505889.24   
20220628,   31549.05,   31885.09,   30934.33,   30946.99,31009.28   ,31733.82   ,33080.3    ,           ,      353773301,369363214.2    ,376780422.52   
20220627,    31533.6,   31598.59,   31351.37,   31438.26,30925.93   ,31746.42   ,33109.99   ,           ,      313930143,374478055.8    ,382585132.48   
20220624,   30846.94,   31517.29,   30846.94,   31500.68,30616.04   ,31739.01   ,33134.63   ,           ,      470381970,451923547.2    ,390715496.36   
20220623,   30570.33,   30715.63,    30293.4,   30677.36,30301.31   ,31738.59   ,33149.72   ,           ,      362907424,446824908.8    ,390502586.92   
20220622,   30352.57,   30777.92,   30166.01,   30483.13,30299.55   ,31817.68   ,33178.26   ,           ,      345823233,453157580.8    ,391558838.36   
20220621,   30074.69,   30653.98,   30074.69,   30530.25,30275.89   ,31887.29   ,33220.01   ,           ,      379347509,457752202.8    ,391033899.96   
20220617,    29912.7,   30167.52,   29653.29,   29888.78,30273.19   ,31953.94   ,33263.54   ,           ,      701157600,477982992.8    ,391400950.48   
20220616,   30305.74,   30305.74,   29740.35,   29927.07,30573.99   ,32027.61   ,33316.91   ,           ,      444888778,410712714.2    ,385124168.16   
20220615,    30570.5,   31011.97,   30185.08,   30668.53,31043.13   ,32103.89   ,33361.81   ,           ,      394570784,379676921.8    ,385667032.08   
20220614,   30592.34,    30690.8,   30144.23,   30364.83,31491.61   ,32163.58   ,33404.8    ,           ,      368796343,355421704.2    ,387510924.88   
20220613,   31144.91,   31144.91,   30373.72,   30516.74,32054.67   ,32238.81   ,33454.05   ,           ,      480501459,337303159.4    ,391763346.4    
20220610,   32053.52,   32053.52,   31387.84,   31392.79,32534.48   ,32334.12   ,33490.15   ,           ,      364806207,292883017.4    ,389268765.04   
20220609,   32828.62,   32956.73,   32267.78,   32272.79,32835.86   ,32398.32   ,33513.33   ,           ,      289709816,279635130.2    ,392613272.92   
20220608,   33087.07,    33156.5,   32824.37,    32910.9,33030.96   ,32469.85   ,33530.98   ,           ,      273294696,287930226.4    ,397519849.56   
20220607,   32783.03,   33207.45,   32641.85,   33180.14,33011.42   ,32478.57   ,33546.56   ,           ,      278203619,300914084.4    ,401164972.56   
20220606,   33032.04,   33235.37,    32819.5,   32915.78,32973.42   ,32473.82   ,33561.65   ,           ,      258400749,355235445.2    ,408172371.44   
20220603,   32986.32,   33135.61,   32839.21,    32899.7,33032.85   ,32476.28   ,33588.57   ,           ,      298566771,369793259.2    ,417898883.68   
20220602,   32809.01,   33248.61,   32509.43,   33248.28,32980.35   ,32516.95   ,33616.42   ,           ,      331185297,380643032.2    ,424020033.8    
20220601,   33156.31,   33272.34,   32584.76,   32813.23,32754.75   ,32519.09   ,33633.99   ,           ,      338213986,384098026      ,429024047.04   
20220531,   33160.59,   33240.22,   32752.34,   32990.12,32577.83   ,32536.17   ,33659.66   ,           ,      549810423,393044400.8    ,431643616.88   
20220527,   32735.09,   33213.62,   32682.01,   33212.96,32355.85   ,32578.55   ,33689.68   ,           ,      331189819,364248091      ,426371151.56   
20220526,   32248.17,   32774.14,   32248.17,   32637.19,31965.64   ,32602.48   ,33723.74   ,           ,      352815636,397788337.2    ,428315870.36   
20220525,   31816.31,   32254.44,   31754.33,   32120.28,31688.83   ,32688.71   ,33761.42   ,           ,      348460266,430663058      ,429079897.84   
20220524,   31717.61,   32014.86,   31365.59,   31928.62,31562.79   ,32810.33   ,33801.03   ,           ,      382945860,453982851.6    ,428691147.92   
20220523,   31395.89,   31968.42,   31395.89,   31880.24,31707.98   ,32929.63   ,33843.18   ,           ,      405828874,455256421.6    ,425510855.4    
20220520,   31426.94,   31515.78,   30635.76,    31261.9,31776.62   ,33030.89   ,33886.26   ,           ,      498891050,440630601.4    ,420030597.68   
20220519,   31262.62,   31569.13,   31016.41,   31253.13,31963.57   ,33158.46   ,33944.49   ,           ,      517189240,418557145.8    ,414222261.36   
20220518,   32468.67,   32468.67,   31393.95,   31490.07,32059      ,33290.92   ,33999.85   ,           ,      465059234,423966906.2    ,406079917.52   
20220517,      32427,   32689.14,   32308.15,   32654.59,32127.81   ,33400.13   ,34048.41   ,           ,      389313710,422647134.6    ,400817864.76   
20220516,   32152.15,   32514.02,   31928.18,   32223.42,32029.04   ,33466.27   ,34076.02   ,           ,      332699773,432918013.4    ,398710364.76   
20220513,   31963.86,   32276.05,   31862.79,   32196.66,32033.5    ,33566.18   ,34101.85   ,           ,      388523772,461399435      ,397654184.28   
20220512,   31699.04,   31914.46,   31228.22,    31730.3,32174.04   ,33661.66   ,34128.14   ,           ,      544238042,467322065.6    ,395105716.52   
20220511,   32123.24,   32584.02,   31798.86,   31834.11,32427.57   ,33772.3    ,34162.37   ,           ,      458460376,448158238      ,388786082      
20220510,   32504.09,   32752.17,   31887.89,   32160.74,32872.96   ,33884.59   ,34196.11   ,           ,      440668104,438941009.2    ,382806998.36   
20220509,   32685.17,   32685.17,   32121.98,    32245.7,33066.57   ,33995.03   ,34224.17   ,           ,      475106881,423691942.6    ,377882592.24   
20220506,   32773.88,   33055.84,   32474.69,   32899.37,33229.73   ,34097.93   ,34257.1    ,           ,      418136925,419348284.6    ,372750860.48   
20220505,   33854.17,   33854.17,    32685.1,   32997.97,33245.3    ,34169.09   ,34285.49   ,           ,      448418904,436033610.6    ,373559604.48   
20220504,    33171.8,   34117.74,   33021.84,   34061.06,33428.99   ,34258.33   ,34317.1    ,           ,      412374232,436668934.6    ,368609568.6    
20220503,   33086.09,   33341.58,   32914.75,   33128.79,33277.16   ,34307.65   ,34341.77   ,           ,      364422771,445451213.8    ,366316677.08   
20220502,   32978.49,   33224.95,   32449.87,    33061.5,33299.44   ,34380.74   ,34381.57   ,           ,      453388591,453307306      ,363854150.64   
20220429,   33787.01,   33919.59,   32913.15,   32977.21,33497.03   ,34452.73   ,34424.62   ,           ,      501563555,446229345.8    ,357201307.6    
20220428,   33425.96,   34054.79,   33248.46,   33916.39,33663.87   ,34521.96   ,34468.29   ,           ,      451595524,421878192.6    ,350133394.24   
20220427,   33450.92,   33697.18,   33108.89,   33301.93,33839.14   ,34539.64   ,34496.99   ,           ,      456285628,405942352.4    ,346053280.16   
20220426,   33907.49,   33909.51,   33230.95,   33240.18,34210.91   ,34599.86   ,34536.05   ,           ,      403703232,382433530.4    ,342543774.08   
20220425,   33731.65,   34106.01,   33323.37,   34049.46,34545.12   ,34652.37   ,34576      ,           ,      417998790,362380593.4    ,342735206.52   
20220422,   34727.38,   34727.38,   33773.39,    33811.4,34617.56   ,34680.59   ,34607.43   ,           ,      379807789,332545321.6    ,351130999.4    
20220421,    35258.8,   35492.22,   34723.82,   34792.76,34745.53   ,34707.37   ,34647.28   ,           ,      371916323,327320292.2    ,349517638.88   
20220420,   34962.67,    35315.4,   34962.67,   35160.79,34699.9    ,34678.18   ,34671.18   ,           ,      338741518,315663156.4    ,351848187.28   
20220419,   34394.62,   34983.11,   34394.62,    34911.2,34511.81   ,34613.52   ,34686.88   ,           ,      303438547,314616435.8    ,354091344.64   
20220418,   34411.49,   34618.29,   34279.08,   34411.69,34391.19   ,34534.88   ,34706.7    ,           ,      268822431,321253968.4    ,357999662.88   
20220414,   34628.46,   34889.17,    34437.5,   34451.23,34453.07   ,34476.18   ,34734.39   ,           ,      353682642,328748534.4    ,362025911.36   
20220413,   34166.64,   34598.36,   34140.64,   34564.59,34479.54   ,34425.1    ,34760.35   ,           ,      313630644,322974421.6    ,363857672.64   
20220412,   34412.51,   34669.97,   34102.81,   34220.36,34465.92   ,34373.96   ,34783.52   ,           ,      333507915,337497728.6    ,368174482.12   
20220411,   34630.27,   34701.34,   34272.29,   34308.08,34550.09   ,34310.46   ,34806.59   ,           ,      336626210,332592802.6    ,376984094.68   
20220408,   34569.24,   34908.46,   34470.19,   34721.12,34672.85   ,34250.83   ,34825.87   ,           ,      306295261,328779150.8    ,383265914.92   
20220407,   34439.24,   34705.83,   34190.95,   34583.57,34692.28   ,34206.57   ,34836.16   ,           ,      324812078,336882816      ,387531414.2    
20220406,   34520.34,   34609.84,   34277.17,   34496.51,34711.23   ,34175.02   ,34840.81   ,           ,      386247179,359591505.4    ,389333861.84   
20220405,   34876.33,   35112.21,   34566.04,   34641.18,34857.69   ,34150.81   ,34852.39   ,           ,      308983285,347275671      ,389996530.6    
20220404,   34799.98,   34940.78,   34615.38,   34921.88,34988.3    ,34096.96   ,34869.14   ,           ,      317557951,356489402.8    ,395329707.52   
20220401,   34740.89,   34847.91,   34538.25,   34818.27,34995.1    ,34055.79   ,34882.55   ,           ,      346813587,353549734.6    ,400699967.2    
20220331,   35201.52,   35201.52,   34677.99,   34678.35,35003.69   ,34025.41   ,34892.23   ,           ,      438355525,341600520.2    ,403674137.28   
20220330,   35273.63,   35361.36,   35058.58,   35228.81,35009.61   ,33967.23   ,34905.2    ,           ,      324668007,318902559.4    ,409867372.8    
20220329,   35114.35,   35372.26,   35030.07,   35294.19,34835.55   ,33883.35   ,34915.09   ,           ,      355051944,323887492.4    ,411940423.72   
20220328,   34833.03,   34957.93,   34552.23,   34955.89,34738.2    ,33815.44   ,34921.23   ,           ,      302859610,326586698.8    ,415270980.84   
20220325,   34702.39,    34942.7,   34631.52,   34861.24,34657.62   ,33780.38   ,34931.89   ,           ,      287067515,347712585.4    ,419719656.36   
20220324,   34406.81,   34713.56,   34355.42,   34707.94,34636.36   ,33758.41   ,34943.33   ,           ,      324865721,415877804.8    ,422310865.52   
20220323,   34748.84,   34748.84,   34352.96,    34358.5,34590.92   ,33767.46   ,34950.25   ,           ,      349592672,418799415.8    ,421690696.44   
20220322,   34583.24,   34882.03,   34583.24,   34807.46,34531.84   ,33792.67   ,34953.2    ,           ,      368547976,434916888      ,419933655.52   
20220321,   34669.85,   34808.28,   34341.81,   34552.99,34279.22   ,33783.02   ,34950.97   ,           ,      408489043,440171383.2    ,420128153.44   
20220318,   34466.72,    34755.2,   34279.83,   34754.93,33957.67   ,33790.43   ,34943.89   ,           ,      627893612,438702875.2    ,420204770.96   
20220317,   33995.39,   34483.92,   33896.06,   34480.76,33595.52   ,33809.89   ,34940.27   ,           ,      339473776,387019881.4    ,411757411.52   
20220316,   33653.93,   34075.94,   33391.24,    34063.1,33334.18   ,33861.38   ,34949.01   ,           ,      430180033,399020461      ,411762922.24   
20220315,   32989.27,   33620.84,   32989.27,   33544.34,33178.81   ,33917.37   ,34960.16   ,           ,      394820452,397294630.6    ,407913168.04   
20220314,   33000.37,   33395.59,   32818.16,   32945.24,32996.47   ,33979.24   ,34990.29   ,           ,      401146503,429080186      ,405276803.08   
20220311,   33279.72,   33515.61,   32911.89,   32944.19,32970.9    ,34065.02   ,35028.54   ,           ,      369478643,447585228.6    ,403226167.52   
20220310,   33106.77,   33236.59,   32819.76,   33174.07,33105.02   ,34151.7    ,35064.21   ,           ,      399476674,456276048.6    ,404054045.56   
20220309,   32860.42,   33457.28,   32860.42,   33286.25,33229.14   ,34249.91   ,35096.58   ,           ,      421550881,450355367.6    ,402637285.2    
20220308,   32885.17,   33402.98,   32578.73,   32632.64,33350.16   ,34334.67   ,35131.04   ,           ,      553748229,446607971      ,401571157.84   
20220307,   33579.75,   33579.75,   32806.15,   32817.38,33482.62   ,34434.64   ,35175.02   ,           ,      493671716,424320866.8    ,398398931.12   
20220304,   33655.43,   33655.43,   33254.12,    33614.8,33697.67   ,34510.96   ,35219.35   ,           ,      412932743,415949412.2    ,401389625.16   
20220303,   33972.87,   34179.07,   33641.53,   33794.66,33786.46   ,34532.8    ,35252.32   ,           ,      369873269,417596431.4    ,405983508.48   
20220302,   33379.51,   34013.67,   33379.51,   33891.35,33672.29   ,34547.74   ,35283.06   ,           ,      402813898,462259060.2    ,413160892.48   
20220301,   33813.48,   33870.14,   33107.67,   33294.95,33520.37   ,34564      ,35310.13   ,           ,      442312708,456995136.6    ,417935780.72   
20220228,   33870.62,   33963.63,   33469.31,    33892.6,33580.71   ,34606.78   ,35347.26   ,           ,      451814443,456195769.4    ,427368103.4    
20220225,   33277.22,   34095.74,   33277.22,   34058.75,33618.02   ,34621.69   ,35379.63   ,           ,      421167839,448648180.4    ,430250916.72   
20220224,   32830.33,   33269.34,   32272.64,   33223.83,33668.68   ,34647.95   ,35411.27   ,           ,      593186413,434784161.4    ,428167140.92   
20220223,   33680.97,   33832.59,    33084.9,   33131.76,34010.77   ,34720.15   ,35452.66   ,           ,      376494280,378019177.6    ,420162954.92   
20220222,   33974.09,   34024.74,   33364.29,   33596.61,34382.18   ,34809.62   ,35492.56   ,           ,      438315872,363853651.4    ,422193583.84   
20220218,   34310.45,   34423.58,   33976.18,   34079.18,34576.09   ,34902.22   ,35526.71   ,           ,      414076498,350872561.8    ,420519815.08   
20220217,   34858.47,   34858.47,   34246.23,   34312.03,34707.87   ,34983.6    ,35553.02   ,           ,      351847744,350138158.4    ,417946274      
