日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20210812,    28177.2,    28279.8,   28006.31,   28015.02,27904.36   ,27952.61   ,28502.19   ,           ,          57936,59761          ,58430.44       
20210811,   28045.84,   28146.68,   27974.99,   28070.51,27818.18   ,27975.94   ,28516.66   ,           ,          67146,61674.8        ,57651.44       
20210810,   27887.03,   28128.61,   27808.54,   27888.15,27732.44   ,28004.45   ,28538.19   ,           ,          61430,59834.4        ,56864.44       
20210806,   27709.22,   27888.87,   27709.22,   27820.04,27711.01   ,28037.2    ,28562.13   ,           ,          56373,59566          ,56242.76       
20210805,   27526.67,   27741.55,   27526.67,   27728.12,27603.72   ,28076.06   ,28586.43   ,           ,          55920,62419.8        ,56146.56       
20210804,    27612.9,   27636.34,   27488.74,   27584.08,27614.58   ,28119.44   ,28611.67   ,           ,          67505,64792.4        ,56298.84       
20210803,   27580.03,   27724.45,    27492.4,   27641.83,27614.1    ,28178      ,28640.57   ,           ,          57944,62708.6        ,55505.88       
20210802,   27493.32,    27834.6,   27493.32,   27781.02,27679.78   ,28234.97   ,28665.86   ,           ,          60088,61459.6        ,55250.56       
20210730,   27677.89,   27699.35,   27272.49,   27283.59,27690.23   ,28278.74   ,28692.36   ,           ,          70642,60350.4        ,54631.8        
20210729,   27722.61,   27798.05,   27663.41,   27782.42,27743.11   ,28342.39   ,28724.69   ,           ,          67783,56504.2        ,53848.28       
20210728,   27674.99,   27809.86,   27466.99,   27581.66,27664.26   ,28386.46   ,28750.67   ,           ,          57086,55549.4        ,53847.88       
20210727,   27911.93,   28036.23,   27862.69,   27970.22,27678.48   ,28403.63   ,28778.87   ,           ,          51699,54108          ,54597.2        
20210726,   27990.47,   28036.47,   27786.44,   27833.29,27685.05   ,28443.39   ,28807.13   ,           ,          54542,53844.8        ,56137.88       
20210721,   27747.06,   27882.43,   27438.07,      27548,27774.21   ,28490.79   ,28834.07   ,           ,          51411,53577          ,56231          
20210720,    27351.8,   27564.52,   27330.15,   27388.16,27986.31   ,28560.51   ,28858.61   ,           ,          63009,54260.2        ,56270.92       
20210719,    27663.4,   27792.52,   27493.63,   27652.74,28252.32   ,28642.64   ,28882.49   ,           ,          49879,51617          ,55872.16       
20210716,   28039.26,    28201.3,   27847.35,   28003.08,28435.58   ,28703      ,28906.22   ,           ,          50383,52749.6        ,55678.2        
20210715,   28539.32,   28571.72,   28240.21,   28279.09,28423.05   ,28740.82   ,28924.64   ,           ,          53203,59137.4        ,56505.52       
20210714,   28517.31,    28696.8,   28482.82,   28608.49,28390.84   ,28768      ,28936.61   ,           ,          54827,60940.8        ,56510.92       
20210713,   28713.82,   28852.31,   28699.04,   28718.24,28342.53   ,28778.1    ,28938.23   ,           ,          49793,62042.6        ,56333.76       
20210712,    28412.7,   28595.12,    28405.6,   28569.02,28327.52   ,28787.91   ,28934.06   ,           ,          55542,60432.4        ,56358.76       
20210709,   27739.42,   28000.02,    27419.4,   27940.42,28333.36   ,28805.92   ,28939.75   ,           ,          82322,57016.2        ,56175.32       
20210708,   28332.63,   28366.76,   28118.03,   28118.03,28501.93   ,28845.96   ,28956.2    ,           ,          62220,50046          ,55114          
20210707,    28262.4,   28434.99,   28161.75,   28366.95,28619.73   ,28883.56   ,28978.52   ,           ,          60336,46779.6        ,54966.64       
20210706,   28677.95,   28748.23,   28587.61,   28643.21,28704.65   ,28906.73   ,29003.18   ,           ,          41742,45506          ,55393.28       
20210705,   28709.57,   28731.07,   28581.08,   28598.19,28738.53   ,28913.58   ,29020.13   ,           ,          38461,49103          ,55618.64       
20210702,   28719.24,   28849.32,   28688.63,   28783.28,28828.49   ,28924.05   ,29037.77   ,           ,          47471,50947          ,56231.68       
20210701,   28832.41,   28833.17,    28624.8,   28707.04,28885.07   ,28938.7    ,29050.89   ,           ,          45888,51765          ,57555.64       
20210630,   28896.31,   28998.99,   28779.76,   28791.53,28918.71   ,28932.38   ,29064.36   ,           ,          53968,51511.2        ,61248.36       
20210629,   28927.44,   28951.68,   28735.55,   28812.61,28935.38   ,28926.4    ,29069.96   ,           ,          59727,50928.4        ,61656.16       
20210628,   29112.66,   29121.28,   28984.93,   29048.02,28949.69   ,28916.06   ,29072.95   ,           ,          47681,52537.6        ,61426.72       
20210625,    29137.3,   29174.17,   28992.74,   29066.18,28742.27   ,28888.72   ,29072.68   ,           ,          51561,58165.2        ,61706.28       
20210624,   28811.82,   28935.34,   28758.37,   28875.23,28721.85   ,28858.79   ,29068.38   ,           ,          44619,65896.2        ,61990.4        
20210623,   28886.92,   29007.83,   28860.06,   28874.89,28750.47   ,28827.71   ,29068.23   ,           ,          51054,68346.4        ,62478.44       
20210622,   28513.07,   28895.26,   28494.46,   28884.13,28833.69   ,28794.49   ,29068.97   ,           ,          67773,68617.4        ,63183.48       
20210621,   28506.84,   28506.84,   27795.86,   28010.93,28945.13   ,28775.4    ,29077.97   ,           ,          75819,65670.8        ,63458.76       
20210618,   29136.74,   29136.74,   28957.98,   28964.08,29175.3    ,28767.96   ,29096.6    ,           ,          90216,59513          ,62981.28       
20210617,   29149.34,   29197.68,   28875.39,   29018.33,29172.23   ,28732.77   ,29105.92   ,           ,          56870,55683          ,62314.2        
20210616,   29306.14,    29434.1,   29263.72,   29291.01,29160.28   ,28669.96   ,29105.23   ,           ,          52409,54976.6        ,63258.96       
20210615,   29256.03,   29480.85,   29235.71,    29441.3,29074.23   ,28624.22   ,29116.92   ,           ,          53040,54574.4        ,64762.28       
20210614,   29153.11,   29208.35,   29026.27,    29161.8,28978.69   ,28590.91   ,29119.99   ,           ,          45030,54050          ,65567.44       
20210611,   29030.04,   29080.89,   28839.54,   28948.73,28950.17   ,28605.17   ,29133.25   ,           ,          71066,55235.2        ,66418.16       
20210610,   28799.74,   29007.53,   28799.74,   28958.56,28948.73   ,28621.53   ,29147.51   ,           ,          53338,52179.8        ,66277.48       
20210609,   28901.56,   28932.03,   28801.83,    28860.8,28968.64   ,28636.45   ,29164.54   ,           ,          50398,53219.4        ,67916.08       
20210608,   29046.03,   29140.68,   28897.64,   28963.56,28985.71   ,28634.52   ,29183.63   ,           ,          50418,57340.2        ,69035.44       
20210607,      29214,    29241.2,   28973.05,   29019.24,28955.87   ,28638.14   ,29203.68   ,           ,          50956,56731.8        ,69475.6        
20210604,   28901.42,   28991.24,   28764.68,   28941.52,28924.03   ,28637.04   ,29217.88   ,           ,          55789,57298          ,69814.32       
20210603,   28890.39,   29157.16,   28879.15,   29058.11,28965.61   ,28644.43   ,29225.59   ,           ,          58536,62254.2        ,69550.84       
20210602,   28730.81,   29003.55,   28565.83,   28946.14,28863.79   ,28642.93   ,29232.33   ,           ,          71002,78188.2        ,69107.4        
20210601,   28998.65,   29075.47,   28611.25,   28814.34,28803      ,28652.61   ,29239.79   ,           ,          47376,76820.4        ,68470.16       
20210531,   29019.45,   29147.71,    28791.6,   28860.08,28750.93   ,28640.38   ,29247.44   ,           ,          53787,78143.4        ,69415          
20210528,   28912.54,   29194.11,   28899.66,   29149.41,28651.84   ,28649.99   ,29246.37   ,           ,          80570,78320          ,69658.8        
20210527,   28543.32,   28587.21,   28360.56,   28549.01,28485.52   ,28671.43   ,29235.6    ,           ,         138206,73938.8        ,68223.96       
20210526,   28396.62,   28710.83,   28396.62,   28642.19,28395.37   ,28716.81   ,29236.9    ,           ,          64163,57661.6        ,64659          
20210525,   28516.99,   28576.97,   28443.74,   28553.98,28275.82   ,28756.83   ,29233.17   ,           ,          53991,58565          ,64117.32       
20210524,   28212.32,   28584.18,   28212.32,   28364.61,28246.39   ,28799.51   ,29226.99   ,           ,          54670,62697.8        ,64244.44       
20210521,   28269.61,   28411.56,   28193.03,   28317.83,28138.44   ,28854.99   ,29217.64   ,           ,          58664,64540.2        ,64253.16       
20210520,    27875.5,   28176.87,   27821.96,   28098.25,28091.76   ,28903.82   ,29216.04   ,           ,          56820,67515.2        ,63914.36       
20210519,   28031.22,   28216.65,   27842.98,   28044.45,27961.72   ,28970.62   ,29223.2    ,           ,          68680,72249          ,64236.52       
20210518,   27931.57,   28481.17,   27931.57,   28406.84,27982.33   ,29037.2    ,29229.89   ,           ,          74655,76511.4        ,63993.28       
20210517,   28310.46,   28312.78,   27632.53,   27824.83,28022.68   ,29090.15   ,29235.43   ,           ,          63882,76214.2        ,63468.64       
20210514,    27723.7,   28139.96,    27723.7,   28084.47,28361.38   ,29165.03   ,29246.18   ,           ,          73539,76697.4        ,63534.24       
20210513,   27929.01,   27961.96,   27385.03,   27448.01,28616.05   ,29245.22   ,29255.15   ,           ,          80489,75499.4        ,62807.2        
20210512,    28712.1,   28831.03,   27888.59,   28147.51,28992.72   ,29341.46   ,29269.48   ,           ,          89992,78262.2        ,61875.56       
20210511,   29238.56,   29289.12,   28535.36,   28608.59,29125.75   ,29391.11   ,29275.96   ,           ,          73169,75940.2        ,61301.44       
20210510,   29376.89,   29685.41,   29346.14,   29518.34,29214.82   ,29413.92   ,29271.08   ,           ,          66298,73590.8        ,61654.88       
20210507,   29330.45,   29449.86,   29237.36,   29357.82,29109.53   ,29410.49   ,29257.76   ,           ,          67549,72216          ,62198.04       
20210506,   29024.01,   29430.22,   28966.47,   29331.37,29063.21   ,29411.56   ,29248.96   ,           ,          94303,68546.6        ,63814          
20210430,   28996.66,   29046.49,   28760.27,   28812.63,29001.07   ,29405.38   ,29237.3    ,           ,          78382,59176          ,62988          
20210428,   28935.51,    29139.7,   28875.91,   29053.97,29076.17   ,29402.07   ,29228.65   ,           ,          61422,54513.8        ,62765.44       
20210427,   29174.53,   29187.11,   28990.19,   28991.89,28967.09   ,29376.13   ,29216.46   ,           ,          59424,56428.8        ,64148.08       
20210426,   29095.49,   29241.28,   28896.37,   29126.23,28988.79   ,29376.29   ,29196.43   ,           ,          49202,56520.4        ,64939.2        
20210423,   28939.12,   29035.34,   28770.62,   29020.63,29100.62   ,29378.21   ,29168.83   ,           ,          47450,55619.8        ,66123.64       
20210422,   28880.78,   29192.39,   28800.86,   29188.17,29233.16   ,29409.06   ,29144      ,           ,          55071,55946.2        ,69365.8        
20210421,   28660.36,   28778.93,   28419.84,   28508.55,29324.07   ,29450.21   ,29118.27   ,           ,          70997,55056.2        ,70978.56       
20210420,   29355.87,   29361.28,   29014.36,   29100.38,29546.56   ,29506.44   ,29104.08   ,           ,          59882,52290.6        ,71123.72       
20210419,   29688.32,   29808.01,   29530.84,   29685.37,29676.8    ,29539.27   ,29083.65   ,           ,          44699,51291.8        ,72078.56       
20210416,   29789.08,   29789.08,   29621.83,   29683.37,29647.47   ,29542.53   ,29045.9    ,           ,          49082,52390.8        ,74053.48       
20210415,    29573.9,   29787.66,   29558.55,   29642.69,29664.41   ,29543.91   ,29005.54   ,           ,          50621,55549.2        ,75955.6        
20210414,   29718.06,    29722.4,   29567.18,   29620.99,29677.67   ,29526.67   ,28965.88   ,           ,          57169,57944.8        ,77069.04       
20210413,   29605.69,   29897.11,   29573.79,   29751.61,29699.63   ,29503.29   ,28924.6    ,           ,          54888,58818.8        ,78102.88       
20210412,   29874.43,   29876.04,   29538.73,   29538.73,29688.63   ,29474.34   ,28880.4    ,           ,          50194,60945.6        ,79776.36       
20210409,   29865.53,   30064.35,   29768.06,   29768.06,29798.74   ,29442.52   ,28842.74   ,           ,          64874,61979.4        ,81463.72       
20210408,   29675.88,   29744.79,   29516.42,   29708.98,29815.93   ,29406.37   ,28802.68   ,           ,          62599,60444.2        ,82299.72       
20210407,   29743.48,   29867.94,   29523.55,   29730.79,29751.9    ,29375.22   ,28763.98   ,           ,          61539,63052.2        ,82803.28       
20210406,   30208.89,   30208.89,   29665.86,   29696.63,29641.51   ,29368.35   ,28724.34   ,           ,          65522,67145.4        ,83094.16       
20210405,   30084.61,      30195,   30024.25,   30089.25,29588.72   ,29356.81   ,28684.22   ,           ,          55363,70016.4        ,83278.64       
20210402,   29704.66,   29869.67,   29694.09,      29854,29447.77   ,29339.78   ,28639.46   ,           ,          57198,80533.4        ,83570.52       
20210401,   29441.91,   29585.46,   29318.82,   29388.87,29312.31   ,29304.26   ,28596.77   ,           ,          75639,83824.4        ,84999.96       
20210331,   29278.33,   29348.99,   29165.52,    29178.8,29180.52   ,29335.44   ,28561.67   ,           ,          82005,83260.2        ,84776.6        
20210330,   29365.04,    29478.2,   29283.89,    29432.7,29025.86   ,29355.15   ,28530.19   ,           ,          79877,86056.8        ,84667.96       
20210329,   29478.12,   29578.37,   29200.88,   29384.52,28938.5    ,29384.09   ,28490.65   ,           ,         107948,85921.8        ,83985.04       
20210326,   29068.52,   29240.74,   28953.22,    29176.7,28896.43   ,29409.42   ,28452.83   ,           ,          73653,80094.8        ,82217.08       
20210325,   28457.33,   28821.83,   28414.92,   28729.88,29019.5    ,29451.8    ,28420.49   ,           ,          72818,91065          ,82388.32       
20210324,   28765.55,   28867.67,   28379.06,   28405.52,29316.87   ,29514.29   ,28394.88   ,           ,          95988,95579.4        ,82466.8        
20210323,   29381.49,   29496.83,   28995.92,   28995.92,29618.64   ,29596.78   ,28373.49   ,           ,          79202,91307          ,81877.64       
20210322,    29444.1,   29472.98,   29107.63,   29174.15,29803.67   ,29640.31   ,28344.04   ,           ,          78813,92217.2        ,81523          
20210319,   29904.57,   30049.77,   29621.22,   29792.05,29922.23   ,29654.15   ,28307.5    ,           ,         128504,95269          ,81562.24       
20210318,   30148.48,      30485,    30041.5,   30216.75,29907.39   ,29644.98   ,28265.54   ,           ,          95390,88895.2        ,79666.44       
20210317,   29836.83,   29984.97,   29825.16,   29914.33,29706.37   ,29616.55   ,28216.48   ,           ,          74626,85508.6        ,79325.96       
20210316,   29770.39,    30026.4,   29755.47,   29921.09,29530.81   ,29595.52   ,28168.24   ,           ,          83753,87186.4        ,80083.84       
20210315,    29804.5,   29884.73,   29670.31,   29766.97,29352.18   ,29549.84   ,28118.17   ,           ,          94072,89780.8        ,80461.44       
20210312,   29287.74,   29744.32,    29210.4,   29717.83,29147.44   ,29492.84   ,28061.64   ,           ,          96635,89442          ,79942.08       
20210311,   29033.92,   29255.42,   28995.33,   29211.64,28976.74   ,29449.99   ,28007.2    ,           ,          78457,87269.8        ,79436.04       
20210310,   29118.28,   29233.47,   28960.09,   29036.56,28920.43   ,29416.01   ,27960.75   ,           ,          83015,86616          ,78999.24       
20210309,   28748.87,   29053.56,   28609.21,   29027.94,29024.94   ,29378.19   ,27920.46   ,           ,          96725,83775.2        ,78306.16       
20210308,   29208.19,    29255.9,   28644.26,   28743.25,29100.99   ,29323.6    ,27878.84   ,           ,          92378,78457          ,78106.64       
20210305,   28725.48,   28867.83,   28308.57,   28864.32,29285.04   ,29301.77   ,27834.08   ,           ,          85774,72513.4        ,79368.64       
20210304,   29198.42,   29277.19,   28711.04,   28930.11,29305.37   ,29292.61   ,27789.5    ,           ,          75188,73945.4        ,78698.28       
20210303,   29482.12,   29604.37,    29336.6,    29559.1,29553.01   ,29277.25   ,27741.76   ,           ,          68811,72918.8        ,78230.24       
20210302,   29939.75,   29996.39,   29314.82,   29408.17,29575.53   ,29247.78   ,27679.71   ,           ,          70134,75014.4        ,77771.72       
20210301,   29419.45,   29686.39,   29396.04,    29663.5,29725.1    ,29216.71   ,27618.8    ,           ,          62660,73548.4        ,77644.16       
20210226,   29753.73,   29760.31,   28966.01,   28966.01,29795.98   ,29180.44   ,27547.62   ,           ,          92934,73766.2        ,77844.2        
20210225,   30077.27,   30213.28,   30044.43,   30168.27,30050      ,29162.73   ,27482.81   ,           ,          70055,70766.2        ,76918.48       
20210224,   30020.11,   30089.59,    29671.7,    29671.7,30074.78   ,29101.34   ,27396.51   ,           ,          79289,71711.2        ,76443.28       
20210222,   30281.78,   30458.13,   30089.18,   30156.03,30233.99   ,29044.16   ,27311.49   ,           ,          62804,72105.2        ,75348.28       
20210219,   29970.59,   30169.59,   29847.33,   30017.92,30219.62   ,28978.69   ,27215.77   ,           ,          63749,73611.6        ,75800.76       
20210218,   30311.98,   30560.49,   30140.01,   30236.09,30120.05   ,28925.9    ,27126.62   ,           ,          77934,76820.6        ,76527.32       
20210217,   30366.82,    30398.2,   30191.01,   30292.19,29985.41   ,28854.72   ,27035.72   ,           ,          74780,77455.6        ,76244.2        
20210216,   30229.46,   30714.52,   30191.65,   30467.75,29828.16   ,28769.61   ,26944.97   ,           ,          81259,79875.2        ,76406.56       
20210215,   29662.41,   30092.34,   29662.41,   30084.15,29612.31   ,28676.46   ,26851.99   ,           ,          70336,82338          ,76551.04       
20210212,   29635.88,   29650.51,   29417.32,   29520.07,29351.32   ,28572.7    ,26764.43   ,           ,          79794,86909.4        ,77691.84       
20210210,   29412.55,   29562.93,   29368.18,   29562.93,29115.7    ,28474.13   ,26683.82   ,           ,          81109,87168.2        ,77406.52       
20210209,   29435.61,   29585.75,   29350.48,   29505.93,28932.41   ,28377.96   ,26604.84   ,           ,          86878,87743.2        ,76362.2        
20210208,   28831.58,   29400.56,    28817.6,    29388.5,28703.66   ,28288.06   ,26525.65   ,           ,          93573,83875          ,74947.32       
20210205,   28631.46,   28785.71,   28548.27,   28779.19,28444.17   ,28210.28   ,26449.42   ,           ,          93193,78298          ,73227.88       
20210204,   28557.46,   28600.22,   28325.89,   28341.95,28221.01   ,28161.84   ,26377.84   ,           ,          81088,78006.8        ,71877.44       
20210203,   28482.71,   28669.95,    28402.3,    28646.5,28192.1    ,28102.33   ,26313.37   ,           ,          83984,86574.8        ,70660.6        
20210202,   28207.48,   28379.31,   28089.12,   28362.17,28189.84   ,28022.73   ,26246.44   ,           ,          67537,83581          ,68637.16       
20210201,   27649.07,    28107.1,   27649.07,   28091.05,28226.65   ,27954.98   ,26182.97   ,           ,          65688,82771          ,67852.96       
20210129,   28320.72,   28320.72,    27629.8,   27663.39,28372.89   ,27892.33   ,26122.54   ,           ,          91737,81103          ,67465.88       
20210128,   28169.27,   28360.48,   27975.85,   28197.42,28566.51   ,27843.25   ,26068.63   ,           ,         123928,76144.6        ,66142.16       
20210127,   28665.34,   28754.99,      28542,   28635.21,28678.39   ,27783.93   ,26007.95   ,           ,          69015,64891.2        ,63613.8        
20210126,    28696.3,   28740.71,   28527.81,   28546.18,28656      ,27709.05   ,25938.46   ,           ,          63487,65046.4        ,63804.52       
20210125,   28698.89,   28822.29,   28566.85,   28822.29,28673.46   ,27639.47   ,25870.29   ,           ,          57348,63984          ,63724.76       
20210122,    28580.2,   28698.18,   28527.16,   28631.45,28557.44   ,27556.88   ,25796.82   ,           ,          66945,62897.2        ,63884.04       
20210121,   28710.41,   28846.15,   28677.61,   28756.86,28534.99   ,27479.13   ,25722.13   ,           ,          67661,64331.4        ,63579.52       
20210120,   28798.74,   28801.19,   28402.11,   28523.26,28523.27   ,27398.16   ,25647.84   ,           ,          69791,67181.8        ,63271.52       
20210119,   28405.49,   28720.91,   28373.34,   28633.46,28509.94   ,27323.33   ,25576.67   ,           ,          58175,67394.8        ,63474.84       
20210118,   28238.68,   28349.97,   28111.54,   28242.21,28416.11   ,27248.24   ,25508.74   ,           ,          51914,71527.6        ,63917.64       
20210115,   28777.47,    28820.5,   28477.03,   28519.18,28395.48   ,27191.27   ,25445.67   ,           ,          74116,78119          ,64315          
20210114,   28442.73,   28979.53,   28411.58,   28698.26,28189.67   ,27109.18   ,25374.81   ,           ,          81913,83067          ,63552.6        
20210113,    28140.1,   28503.43,   28133.59,   28456.59,27861.2    ,27023.15   ,25300      ,           ,          70856,81216.6        ,62739.36       
20210112,   28004.37,   28287.37,   27899.45,   28164.34,27601.61   ,26954.94   ,25231.87   ,           ,          78839,78045.6        ,62370          
20210108,   27720.14,   28139.03,   27667.75,   28139.03,27420.42   ,26900.74   ,25167.81   ,           ,          84871,72579          ,61995.44       
20210107,   27340.46,   27624.73,   27340.46,   27490.13,27281.45   ,26847.22   ,25103.55   ,           ,          98856,65722.2        ,61808          
20210106,   27102.85,    27196.4,   27002.18,   27055.94,27297.05   ,26819.11   ,25050.02   ,           ,          72661,57837.4        ,60783.28       
20210105,   27151.38,   27279.78,   27073.46,   27158.63,27256.67   ,26794.22   ,25002.01   ,           ,          55001,53438.6        ,63782.96       
20210104,   27575.57,   27602.11,   27042.32,   27258.38,27156.26   ,26773.66   ,24954.02   ,           ,          51506,49118          ,65032          
20201230,    27559.1,   27572.57,   27338.56,   27444.17,27038.26   ,26744.82   ,24902.66   ,           ,          50587,48403.2        ,65513.68       
20201229,   26936.38,   27602.52,   26921.14,   27568.15,26854.38   ,26698.93   ,24846.54   ,           ,          59432,49488          ,67191.08       
20201228,   26691.29,   26854.03,    26664.6,   26854.03,26628.03   ,26642.83   ,24786.07   ,           ,          50667,49330.4        ,68082.08       
20201225,    26708.1,   26716.61,   26638.28,   26656.61,26600.11   ,26589.76   ,24738.34   ,           ,          33398,51340.8        ,68592.52       
20201224,   26635.11,   26764.53,   26605.26,   26668.35,26621.46   ,26548.87   ,24690.78   ,           ,          47932,59417.8        ,70538.08       
20201223,   26580.43,   26585.21,   26414.74,   26524.79,26649.13   ,26511.26   ,24644.61   ,           ,          56011,62130          ,71390.56       
20201222,   26559.33,   26639.99,   26361.66,   26436.39,26695.65   ,26490.85   ,24603.82   ,           ,          58644,63193.8        ,72543.24       
20201221,    26834.1,   26905.67,   26533.63,   26714.42,26745.94   ,26469.68   ,24561.3    ,           ,          60719,63331.4        ,73594.88       
20201218,   26775.53,   26824.29,    26707.3,   26763.39,26749.54   ,26416.53   ,24513.61   ,           ,          73783,63179.8        ,74269.52       
20201217,    26744.5,   26843.05,   26676.28,   26806.67,26727.37   ,26366.83   ,24465.3    ,           ,          61493,63398          ,74539.48       
20201216,   26835.59,   26874.98,   26717.03,    26757.4,26717.28   ,26308.55   ,24412.98   ,           ,          61330,64948.4        ,76178.36       
20201215,   26683.11,   26736.84,   26605.54,   26687.84,26729.39   ,26234.48   ,24365.66   ,           ,          59332,65052          ,78851.88       
20201214,   26659.53,   26870.47,   26648.69,   26732.44,26685.24   ,26160.56   ,24320.37   ,           ,          59961,64196.8        ,79159.2        
20201211,   26732.85,   26819.41,   26553.01,   26652.52,26648.24   ,26064.27   ,24274.56   ,           ,          74874,64521          ,79688.36       
20201210,    26688.5,   26852.77,   26639.98,   26756.24,26667.98   ,25962.38   ,24225.67   ,           ,          69245,61870.6        ,79838.12       
20201209,   26526.34,   26826.78,    26520.6,   26817.94,26678.61   ,25839.94   ,24174.52   ,           ,          61848,61916.6        ,80332.56       
20201208,   26380.32,    26523.3,   26327.08,   26467.08,26675.22   ,25699.04   ,24122.02   ,           ,          55056,65584          ,80648.52       
20201207,   26894.25,   26894.25,   26500.32,   26547.44,26739.31   ,25559.44   ,24077.27   ,           ,          61582,69220.4        ,81513.48       
20201204,   26697.26,   26799.83,   26646.08,   26751.24,26716.55   ,25430.82   ,24030.65   ,           ,          61622,86434.6        ,81350.8        
20201203,    26740.3,   26868.09,   26719.23,   26809.37,26695.24   ,25297.51   ,23981.93   ,           ,          69475,91355.6        ,81571.52       
20201202,   26884.99,    26889.9,   26695.28,   26800.98,26640.83   ,25164.57   ,23934.99   ,           ,          80185,90170.2        ,80899.96       
20201201,    26624.2,   26852.16,   26618.39,   26787.54,26540      ,25032.31   ,23887.64   ,           ,          73238,92637.6        ,79360.32       
20201130,    26830.1,    26834.2,   26405.83,   26433.62,26415.61   ,24901.47   ,23835.06   ,           ,         147653,94331.4        ,78399.8        
20201127,   26530.28,    26672.4,   26419.05,   26644.71,26234.36   ,24783.09   ,23785.95   ,           ,          86227,77486.4        ,74288.32       
20201126,   26255.47,   26560.03,   26255.47,   26537.31,26032.29   ,24662.88   ,23728.42   ,           ,          63548,76648.4        ,72972.36       
20201125,   26468.52,   26706.42,   26258.35,   26296.86,25870.46   ,24544.07   ,23673.5    ,           ,          92522,77787.6        ,72377.36       
20201124,   25901.45,   26261.78,   25901.45,   26165.59,25814.01   ,24439.04   ,23623.07   ,           ,          81707,76248.8        ,70527.4        
20201120,   25486.83,   25555.37,   25425.59,   25527.37,25762.28   ,24328.84   ,23575.18   ,           ,          63428,76894.4        ,69184.16       
20201119,   25628.73,   25650.86,   25474.94,   25634.34,25733.98   ,24248.04   ,23530.75   ,           ,          82037,79725.8        ,68580.04       
20201118,   25860.55,   25882.14,    25656.7,   25728.14,25711.28   ,24167.73   ,23478.43   ,           ,          69244,79424.8        ,67459.48       
20201117,   26043.45,    26057.3,   25851.54,   26014.62,25635.58   ,24082.68   ,23433.24   ,           ,          84828,86069          ,66577.28       
20201116,   25652.69,   25928.18,   25640.29,   25906.93,25413.77   ,23984.44   ,23385.01   ,           ,          84935,94737          ,64979.88       
20201113,   25405.64,   25456.18,   25215.31,   25385.87,25200.35   ,23892.95   ,23341.68   ,           ,          77585,91153          ,63826.2        
20201112,   25439.35,   25587.96,    25316.6,   25520.88,24988.22   ,23823.4    ,23306.08   ,           ,          80532,90274          ,62976.6        
20201111,   25145.66,    25401.3,   25145.66,    25349.6,24705.1    ,23739.48   ,23269.16   ,           ,         102465,89891.2        ,61839.04       
20201110,    25087.3,   25279.94,   24833.18,   24905.59,24374.23   ,23662.84   ,23236.28   ,           ,         128168,85719.4        ,60046.96       
20201109,   24568.84,    24962.8,   24541.28,   24839.84,24052.21   ,23599.11   ,23207.11   ,           ,          67015,74035.2        ,57299.04       
20201106,   24076.22,      24389,   24039.16,   24325.23,23679.67   ,23526.71   ,23178.53   ,           ,          73190,75968.2        ,58070.12       
20201105,    23776.2,   24112.42,   23756.78,   24105.28,23481.01   ,23481.1    ,23157.8    ,           ,          78618,72833.2        ,55142.52       
20201104,   23619.58,   23801.88,   23505.78,   23695.23,23343.65   ,23444.3    ,23142.33   ,           ,          81606,70537.6        ,55526.52       
20201102,   23110.74,   23370.91,   23096.79,   23295.48,23301.77   ,23438.05   ,23127.56   ,           ,          69747,64753.6        ,54716.16       
20201030,   23320.71,   23320.71,   22948.47,   22977.13,23341.54   ,23446.7    ,23120.75   ,           ,          76680,59143          ,55205.52       
20201029,   23170.76,    23374.1,   23170.76,   23331.94,23449.43   ,23455.8    ,23111.6    ,           ,          57515,53652          ,55025.32       
20201028,   23372.61,   23451.03,   23334.23,   23418.51,23477.9    ,23446.03   ,23100.9    ,           ,          67140,51122.2        ,55546          
20201027,   23376.96,    23485.8,   23232.31,    23485.8,23522.09   ,23443.15   ,23087.83   ,           ,          52686,48359.8        ,55938.84       
20201026,   23520.78,    23572.6,   23475.52,   23494.34,23538.34   ,23438.13   ,23076.22   ,           ,          41694,47557.2        ,57135.4        
20201023,   23558.71,    23587.9,   23469.13,   23516.59,23573.69   ,23431.13   ,23065.82   ,           ,          49225,48473          ,57911.56       
20201022,   23525.59,   23555.78,   23436.17,   23474.27,23552.5    ,23429.49   ,23049.68   ,           ,          44866,48253.2        ,58463.4        
20201021,   23615.52,    23702.3,   23611.33,   23639.46,23559.09   ,23428.72   ,23031.97   ,           ,          53328,48945          ,59139.24       
20201020,   23587.87,   23674.87,   23518.29,   23567.04,23556.55   ,23425.51   ,23011.74   ,           ,          48673,49084          ,59623.56       
20201019,   23543.69,   23707.16,   23543.69,   23671.13,23563.5    ,23419.09   ,22994.68   ,           ,          46273,48787.2        ,60752.48       
20201016,    23478.4,   23538.74,   23382.67,   23410.63,23541.01   ,23401.66   ,22972.34   ,           ,          48126,48511.2        ,61604.96       
20201015,   23548.45,   23581.16,   23458.43,   23507.23,23582.82   ,23386.54   ,22960.35   ,           ,          48325,50104.6        ,63057.16       
20201014,   23545.66,    23656.7,   23518.81,   23626.73,23610.79   ,23377.21   ,22943.72   ,           ,          54023,51708.6        ,63608.64       
20201013,    23667.9,    23667.9,   23490.95,   23601.78,23570.01   ,23355.74   ,22929.16   ,           ,          47189,51322.6        ,63738.8        
